model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,76,3.475,1,1,1,76,76,1,356.738,19.671,20480.171,3.475,0.217,3558.236,222.39,50.835,5.046,3.777,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,35.954,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,60,2.705,1,1,1,12,12,5,539.588,19.945,20943.323,2.705,0.113,2769.715,115.405,50.138,3.336,0.588,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,42.225,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,116,4.198,1,1,1,116,116,1,356.738,24.852,25780.334,4.198,0.262,4298.711,268.669,40.239,5.046,4.563,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.767,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,128,4.663,1,1,2,32,32,4,539.588,24.68,25787.228,4.663,0.194,4774.461,198.936,40.519,3.336,1.267,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,50.037,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,152,4.541,1,1,1,152,152,1,356.738,29.514,30549.56,4.541,0.284,4650.394,290.65,33.883,5.046,5.034,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,50.798,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,208,6.005,1,1,2,52,52,4,539.588,29.415,30631.133,6.005,0.25,6148.915,256.205,33.997,3.336,1.728,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,57.85,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,192,4.541,1,1,1,192,192,1,356.738,34.694,35848.7,4.541,0.284,4650.394,290.65,28.824,5.046,5.41,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,58.611,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,360,9.007,1,1,3,72,72,5,539.588,34.15,35475.038,9.007,0.281,9223.373,288.23,29.283,3.336,2.061,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,65.662,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,49,1.269,1,1,1,7,7,7,905.287,34.812,36517.963,1.269,0.079,1299.128,81.196,28.726,1.988,0.197,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,75.811,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,232,4.541,1,1,1,232,232,1,356.738,39.874,41147.84,4.541,0.284,4650.394,290.65,25.079,5.046,5.688,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,66.423,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,480,9.007,1,1,3,96,96,5,539.588,39.832,41287.724,9.007,0.281,9223.373,288.23,25.106,3.336,2.356,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,75.037,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,120,2.907,1,1,2,12,12,10,905.287,37.068,38825.851,2.907,0.121,2976.973,124.041,26.977,1.988,0.316,24,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,79.717,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,108,2.276,1,1,1,108,108,1,539.588,42.673,44194.067,2.276,0.285,2330.706,291.338,23.434,3.336,2.474,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,79.725,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,264,4.541,1,1,1,264,264,1,356.738,44.018,45387.152,4.541,0.284,4650.394,290.65,22.718,5.046,5.863,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,72.673,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,296,4.541,1,1,1,296,296,1,356.738,48.162,49626.464,4.541,0.284,4650.394,290.65,20.763,5.046,6.008,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,78.923,sglang,0.5.10,h100_sxm,0.0
