tag,status,run_dir,raw_run_dir,csv_path,json_path,md_path,batch_size,fresh_lens,prefix_lens,tp_size,attention_backend
req1_equal_fresh_regular_b2_f4096_p0,ok,/home/ai_lab/ljc/scale-up-sim/aiconfigurator/.self/task-localbench/tmp-prefill-gap-cpusample-cap-ref/20260623_184122_prefill_stage1_req1_equal_fresh_regular_b2_f4096_p0_b2_fvar4096-4096_pvar0-0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys,/home/ai_lab/ljc/scale-up-sim/aiconfigurator/.self/task-localbench/tmp-prefill-gap-cpusample-cap-ref-bench/raw_runs/20260623_184122_prefill_stage1_req1_equal_fresh_regular_b2_f4096_p0_b2_fvar4096-4096_pvar0-0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys,/home/ai_lab/ljc/scale-up-sim/aiconfigurator/.self/task-localbench/tmp-prefill-gap-cpusample-cap-ref-bench/csv/20260623_184122_prefill_stage1_req1_equal_fresh_regular_b2_f4096_p0_b2_fvar4096-4096_pvar0-0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys__MLA时延拆解.csv,/home/ai_lab/ljc/scale-up-sim/aiconfigurator/.self/task-localbench/tmp-prefill-gap-cpusample-cap-ref-bench/csv/20260623_184122_prefill_stage1_req1_equal_fresh_regular_b2_f4096_p0_b2_fvar4096-4096_pvar0-0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys__MLA对齐解析.json,/home/ai_lab/ljc/scale-up-sim/aiconfigurator/.self/task-localbench/tmp-prefill-gap-cpusample-cap-ref-bench/csv/20260623_184122_prefill_stage1_req1_equal_fresh_regular_b2_f4096_p0_b2_fvar4096-4096_pvar0-0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys__MLA对齐解析.md,2,"4096,4096","0,0",1,auto
