model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
Qwen/Qwen3-32B,4096,1024,0,21,3.812,1,1,1,7,7,3,168.408,4.954,5236.35,3.812,0.119,3903.037,121.97,201.839,10.688,1.381,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.406,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,60,9.163,1,1,1,20,20,3,168.408,5.889,6192.855,9.163,0.286,9383.117,293.222,169.814,10.688,3.32,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,15.437,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,64,8.501,1,1,1,32,32,2,168.408,6.771,7095.141,8.501,0.354,8704.819,362.701,147.683,10.688,4.62,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.312,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,96,9.619,1,1,1,48,48,2,168.408,7.948,8299.212,9.619,0.401,9850.061,410.419,125.82,10.688,5.904,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,19.812,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,42,4.759,1,1,1,6,6,7,246.598,7.938,8367.172,4.759,0.149,4873.38,152.293,125.974,7.299,0.739,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.815,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,120,9.619,1,1,1,60,60,2,168.408,8.83,9201.498,9.619,0.401,9850.061,410.419,113.247,10.688,6.642,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.687,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,65,6.569,1,1,1,13,13,5,246.598,8.873,9323.677,6.569,0.274,6726.758,280.282,112.699,7.299,1.432,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.002,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,72,6.666,1,1,1,72,72,1,168.408,9.713,10104.807,6.666,0.417,6826.312,426.644,102.958,10.688,7.246,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.562,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,60,5.492,1,1,1,20,20,3,246.598,9.826,10298.596,5.492,0.343,5624.218,351.514,101.769,7.299,1.99,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.19,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,88,7.268,1,1,1,88,88,1,168.408,10.889,11307.855,7.268,0.454,7442.432,465.152,91.833,10.688,7.9,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.062,sglang,0.5.10,h100_sxm,0.0
