framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency,ops,mem_bytes,intensity_op,intensity_hw,rel_ratio,sol_math,sol_mem,mfu,mbu
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,16,4,0,0.0315040002266565,41943040,7864320,5.333333333333333,312.5,0.017066666666666664,1.6777216e-05,0.00098304,0.0005325424034819642,0.031203656454021338
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,16,4,0,0.025397333006064,41943040,10485760,4.0,312.5,0.0128,1.6777216e-05,0.00131072,0.000660589676718976,0.05160856849367001
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,32,4,0,0.0319733321666717,167772160,15728640,10.666666666666666,312.5,0.03413333333333333,6.7108864e-05,0.00196608,0.0020989011608227937,0.06149124494598028
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,32,4,0,0.0263359993696212,167772160,20971520,8.0,312.5,0.0256,6.7108864e-05,0.00262144,0.0025481798908839073,0.09953827698765262
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,64,4,0,0.0380533337593078,671088640,31457280,21.333333333333332,312.5,0.06826666666666666,0.000268435456,0.00393216,0.007054190250396682,0.10333286499604515
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,64,4,0,0.0296639998753865,671088640,41943040,16.0,312.5,0.0512,0.000268435456,0.00524288,0.009049199606514713,0.1767421798147405
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,128,4,0,0.0585866669813791,2684354560,62914560,42.666666666666664,312.5,0.1365333333333333,0.001073741824,0.00786432,0.018327409277972287,0.1342339546726486
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,128,4,0,0.0354453325271606,2684354560,83886080,32.0,312.5,0.1024,0.001073741824,0.01048576,0.030292897469003193,0.29582907684573434
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,256,4,0,0.0959466695785522,10737418240,125829120,85.33333333333333,312.5,0.2730666666666666,0.004294967296,0.01572864,0.04476411025901926,0.1639310678430881
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,256,4,0,0.0589386671781539,10737418240,167772160,64.0,312.5,0.2048,0.004294967296,0.02097152,0.07287180897758687,0.3558193797733734
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,512,4,0,0.1775253415107727,42949672960,251658240,170.66666666666666,312.5,0.5461333333333332,0.017179869184,0.03145728,0.09677417904281277,0.17719881416530658
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,512,4,0,0.1139573355515797,42949672960,335544320,128.0,312.5,0.4096,0.017179869184,0.04194304,0.15075702762657167,0.36805914947893476
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,1024,4,0,0.3738186756769816,171798691840,503316480,341.3333333333333,312.5,1.0922666666666665,0.068719476736,0.06291456,0.1838310421798744,0.1683023457457346
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,1024,4,0,0.2674453258514404,171798691840,671088640,256.0,312.5,0.8192,0.068719476736,0.08388608,0.2569477575172582,0.3136569305630593
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,1536,4,0,0.6099040110905966,386547056640,754974720,512.0,312.5,1.6384,0.154618822656,0.09437184,0.2535133723411971,0.15473228292309393
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,1536,4,0,0.4709653457005818,386547056640,1006632960,384.0,312.5,1.2288,0.154618822656,0.12582912,0.32830191025201155,0.2671727785254
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,2048,4,0,0.884768009185791,687194767360,1006632960,682.6666666666666,312.5,2.184533333333333,0.274877906944,0.12582912,0.3106779450547232,0.14221707689882956
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,2048,4,0,0.7365972995758057,687194767360,1342177280,512.0,312.5,1.6384,0.274877906944,0.16777216,0.3731725694654293,0.2277664608553646
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,3072,4,0,1.5506827036539714,1546188226560,1509949440,1024.0,312.5,3.2768,0.618475290624,0.18874368,0.398840645585746,0.1217165056108844
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,3072,4,0,1.3906772931416829,1546188226560,2013265920,768.0,312.5,2.4576,0.618475290624,0.25165824,0.44472955276834986,0.18096091828139235
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,16,4096,4,0,2.412160078684489,2748779069440,2013265920,1365.3333333333333,312.5,4.369066666666666,1.099511627776,0.25165824,0.4558203402386283,0.10432899633147313
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,16,4096,4,0,2.2302239735921225,2748779069440,2684354560,1024.0,312.5,3.2768,1.099511627776,0.33554432,0.49300502586072803,0.15045319392722414
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,1,4,0,0.0213493332266807,81920,245760,0.3333333333333333,312.5,0.0010666666666666665,3.2768e-08,3.072e-05,1.5348488710199697e-06,0.0014389208165812215
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,1,4,0,0.0221600010991096,81920,245760,0.3333333333333333,312.5,0.0010666666666666665,3.2768e-08,3.072e-05,1.4787002876690576e-06,0.0013862815196897414
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,1,4,0,0.0189333334565162,81920,327680,0.25,312.5,0.0008,3.2768e-08,4.096e-05,1.7307042140919133e-06,0.002163380267614892
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,1,4,0,0.0201973331471284,81920,327680,0.25,312.5,0.0008,3.2768e-08,4.096e-05,1.622392409992943e-06,0.0020279905124911787
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,16,4,0,0.0255253339807192,20971520,3932160,5.333333333333333,312.5,0.017066666666666664,8.388608e-06,0.00049152,0.00032863852070795285,0.019256163322731612
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,16,4,0,0.0255306661128997,20971520,3932160,5.333333333333333,312.5,0.017066666666666664,8.388608e-06,0.00049152,0.00032856988387629834,0.019252141633376855
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,16,4,0,0.0191839995483557,20971520,5242880,4.0,312.5,0.0128,8.388608e-06,0.00065536,0.000437271069510581,0.03416180230551414
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,16,4,0,0.0197706669569015,20971520,5242880,4.0,312.5,0.0128,8.388608e-06,0.00065536,0.00042429565063669853,0.03314809770599208
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,32,4,0,0.0253013322750727,83886080,7864320,10.666666666666666,312.5,0.03413333333333333,3.3554432e-05,0.00098304,0.0013261922983027416,0.03885328998933813
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,32,4,0,0.0253280003865559,83886080,7864320,10.666666666666666,312.5,0.03413333333333333,3.3554432e-05,0.00098304,0.0013247959368245543,0.03881238096165686
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,32,4,0,0.021066665649414,83886080,10485760,8.0,312.5,0.0256,3.3554432e-05,0.00131072,0.0015927737477968358,0.0622177245233139
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,32,4,0,0.0212213322520256,83886080,10485760,8.0,312.5,0.0256,3.3554432e-05,0.00131072,0.0015811651974299205,0.061764265524606274
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,64,4,0,0.0272800003488858,335544320,15728640,21.333333333333332,312.5,0.06826666666666666,0.000134217728,0.00196608,0.004920004629159833,0.07207038030995848
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,64,4,0,0.027749332288901,335544320,15728640,21.333333333333332,312.5,0.06826666666666666,0.000134217728,0.00196608,0.004836791264115697,0.07085143453294478
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,64,4,0,0.0209546660383542,335544320,20971520,16.0,312.5,0.0512,0.000134217728,0.00262144,0.00640514755779623,0.12510053823820763
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,64,4,0,0.0229546676079432,335544320,20971520,16.0,312.5,0.0512,0.000134217728,0.00262144,0.005847077827149869,0.11420073881152087
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,128,4,0,0.031269334256649,1342177280,31457280,42.666666666666664,312.5,0.1365333333333333,0.000536870912,0.00393216,0.017169246636130144,0.12575131813571883
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,128,4,0,0.0317546675602595,1342177280,31457280,42.666666666666664,312.5,0.1365333333333333,0.000536870912,0.00393216,0.016906834593094153,0.12382935492988881
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,128,4,0,0.0233333334326744,1342177280,41943040,32.0,312.5,0.1024,0.000536870912,0.00524288,0.023008753273469396,0.22469485618622456
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,128,4,0,0.0247893333435058,1342177280,41943040,32.0,312.5,0.1024,0.000536870912,0.00524288,0.021657335619339965,0.21149741815761683
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,256,4,0,0.0548853327830632,5368709120,62914560,85.33333333333333,312.5,0.2730666666666666,0.002147483648,0.00786432,0.039126730933526956,0.14328636816477155
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,256,4,0,0.057258665561676,5368709120,62914560,85.33333333333333,312.5,0.2730666666666666,0.002147483648,0.00786432,0.037504954524077136,0.13734724557157155
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,256,4,0,0.0323039988676706,5368709120,83886080,64.0,312.5,0.2048,0.002147483648,0.01048576,0.0664773317011589,0.3245963461970649
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,256,4,0,0.0335679998000462,5368709120,83886080,64.0,312.5,0.2048,0.002147483648,0.01048576,0.06397413193493419,0.31237369108854585
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,512,4,0,0.1015786627928416,21474836480,125829120,170.66666666666666,312.5,0.5461333333333332,0.008589934592,0.01572864,0.08456435983527581,0.1548419674718185
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,512,4,0,0.1016213297843933,21474836480,125829120,170.66666666666666,312.5,0.5461333333333332,0.008589934592,0.01572864,0.08452885442677228,0.1547769551271465
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,512,4,0,0.0666559984286626,21474836480,167772160,128.0,312.5,0.4096,0.008589934592,0.02097152,0.1288696410600349,0.31462314711922584
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,512,4,0,0.0667893340190251,21474836480,167772160,128.0,312.5,0.4096,0.008589934592,0.02097152,0.1286123707949107,0.31399504588601246
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,1024,4,0,0.2014879981676737,85899345920,251658240,341.3333333333333,312.5,1.0922666666666665,0.034359738368,0.03145728,0.17052995057009107,0.15612483267525426
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,1024,4,0,0.2017333308855692,85899345920,251658240,341.3333333333333,312.5,1.0922666666666665,0.034359738368,0.03145728,0.17032256502764112,0.1559349655404429
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,1024,4,0,0.1467200020949045,85899345920,335544320,256.0,312.5,0.8192,0.034359738368,0.04194304,0.23418578160716436,0.2858713154384331
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,1024,4,0,0.1490933299064636,85899345920,335544320,256.0,312.5,0.8192,0.034359738368,0.04194304,0.23045791779924832,0.2813207004385356
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,1536,4,0,0.3219786683718363,193273528320,377487360,512.0,312.5,1.6384,0.077309411328,0.04718592,0.2401072459828904,0.14654983275322903
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,1536,4,0,0.3225066661834717,193273528320,377487360,512.0,312.5,1.6384,0.077309411328,0.04718592,0.2397141499209174,0.1463099059575912
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,1536,4,0,0.2562239964803059,193273528320,503316480,384.0,312.5,1.2288,0.077309411328,0.06291456,0.3017258820016189,0.24554515136850494
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,1536,4,0,0.2660746574401855,193273528320,503316480,384.0,312.5,1.2288,0.077309411328,0.06291456,0.2905553353775506,0.2364545372538661
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,2048,4,0,0.4586453437805176,343597383680,503316480,682.6666666666666,312.5,2.184533333333333,0.137438953472,0.06291456,0.29966281209598566,0.13717474918944655
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,2048,4,0,0.460037350654602,343597383680,503316480,682.6666666666666,312.5,2.184533333333333,0.137438953472,0.06291456,0.298756075515246,0.1367596781228238
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,2048,4,0,0.3810079892476399,343597383680,671088640,512.0,312.5,1.6384,0.137438953472,0.08388608,0.3607245972542329,0.22016882156630427
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,2048,4,0,0.3927786747614543,343597383680,671088640,512.0,312.5,1.6384,0.137438953472,0.08388608,0.3499144997000425,0.21357086163332675
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,3072,4,0,0.7926133473714193,773094113280,754974720,1024.0,312.5,3.2768,0.309237645312,0.09437184,0.3901494295264384,0.11906415695997266
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,3072,4,0,0.7931573390960693,773094113280,754974720,1024.0,312.5,3.2768,0.309237645312,0.09437184,0.3898818431969956,0.11898249609283314
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,3072,4,0,0.701311985651652,773094113280,1006632960,768.0,312.5,2.4576,0.309237645312,0.12582912,0.4409416231845225,0.17941960578797303
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,3072,4,0,0.7227253119150797,773094113280,1006632960,768.0,312.5,2.4576,0.309237645312,0.12582912,0.4278771480862918,0.1741036572616747
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,4096,4,0,1.2073973019917803,1374389534720,1006632960,1365.3333333333333,312.5,4.369066666666666,0.549755813888,0.12582912,0.45532304319472683,0.10421517407105868
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,4096,4,0,1.211754639943441,1374389534720,1006632960,1365.3333333333333,312.5,4.369066666666666,0.549755813888,0.12582912,0.4536857510309678,0.10384042763465144
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,4096,4,0,1.1331626574198406,1374389534720,1342177280,1024.0,312.5,3.2768,0.549755813888,0.16777216,0.4851517214128542,0.14805655560695014
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,4096,4,0,1.1365173657735188,1374389534720,1342177280,1024.0,312.5,3.2768,0.549755813888,0.16777216,0.48371967771370894,0.14761953055227936
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,6144,4,0,2.2530293464660645,3092376453120,1509949440,2048.0,312.5,6.5536,1.236950581248,0.18874368,0.5490166309587531,0.08377328963604021
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,6144,4,0,2.4216960271199546,3092376453120,2013265920,1536.0,312.5,4.9152,1.236950581248,0.25165824,0.5107786309246523,0.10391817849215744
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,6144,4,0,2.424170653025309,3092376453120,2013265920,1536.0,312.5,4.9152,1.236950581248,0.25165824,0.510257221249797,0.1038120974222406
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,8,8192,4,0,3.62281068166097,5497558138880,2013265920,2730.6666666666665,312.5,8.738133333333332,2.199023255552,0.25165824,0.6069936987554099,0.069464916086816
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,8,8192,4,0,4.377866744995117,5497558138880,2684354560,2048.0,312.5,6.5536,2.199023255552,0.33554432,0.502304748783406,0.07664562206778047
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,1,4,0,0.0192053330441315,40960,122880,0.3333333333333333,312.5,0.0010666666666666665,1.6384e-08,1.536e-05,8.530963749679102e-07,0.0007997778515324156
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,1,4,0,0.0193973332643508,40960,122880,0.3333333333333333,312.5,0.0010666666666666665,1.6384e-08,1.536e-05,8.446521888713009e-07,0.0007918614270668445
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,1,4,0,0.0174560000499089,40960,163840,0.25,312.5,0.0008,1.6384e-08,2.048e-05,9.385884482788774e-07,0.0011732355603485969
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,1,4,0,0.0177173328896363,40960,163840,0.25,312.5,0.0008,1.6384e-08,2.048e-05,9.247441532006079e-07,0.0011559301915007598
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,16,4,0,0.0213653321067492,10485760,1966080,5.333333333333333,312.5,0.017066666666666664,4.194304e-06,0.00024576,0.0001963135409758054,0.011502746541551097
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,16,4,0,0.0215253333250681,10485760,1966080,5.333333333333333,312.5,0.017066666666666664,4.194304e-06,0.00024576,0.00019485431127402668,0.0114172448012125
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,16,4,0,0.0156746668120225,10485760,2621440,4.0,312.5,0.0128,4.194304e-06,0.00032768,0.0002675848903392932,0.020905069557757283
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,16,4,0,0.0172853333254655,10485760,2621440,4.0,312.5,0.0128,4.194304e-06,0.00032768,0.0002426510337420436,0.018957112011097156
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,32,4,0,0.0212000012397766,41943040,3932160,10.666666666666666,312.5,0.03413333333333333,1.6777216e-05,0.00049152,0.0007913780669277354,0.023184904304523496
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,32,4,0,0.0234880000352859,41943040,3932160,10.666666666666666,312.5,0.03413333333333333,1.6777216e-05,0.00049152,0.0007142888272648022,0.0209264304862735
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,32,4,0,0.0157333339254061,41943040,5242880,8.0,312.5,0.0256,1.6777216e-05,0.00065536,0.0010663484344477202,0.04165423572061407
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,32,4,0,0.0172586664557456,41943040,5242880,8.0,312.5,0.0256,1.6777216e-05,0.00065536,0.0009721038437714683,0.03797280639732298
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,64,4,0,0.023237332701683,167772160,7864320,21.333333333333332,312.5,0.06826666666666666,6.7108864e-05,0.00098304,0.002887976208867532,0.04230433899708299
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,64,4,0,0.024037333826224,167772160,7864320,21.333333333333332,312.5,0.06826666666666666,6.7108864e-05,0.00098304,0.002791859716437697,0.04089638256500532
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,64,4,0,0.0162026671071847,167772160,10485760,16.0,312.5,0.0512,6.7108864e-05,0.00131072,0.004141840572052617,0.08089532367290268
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,64,4,0,0.016480000068744,167772160,10485760,16.0,312.5,0.0512,6.7108864e-05,0.00131072,0.004072139788838885,0.07953398025075946
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,128,4,0,0.0254933337370554,671088640,15728640,42.666666666666664,312.5,0.1365333333333333,0.000268435456,0.00196608,0.010529633306052093,0.07712133769081123
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,128,4,0,0.0260213340322176,671088640,15728640,42.666666666666664,312.5,0.1365333333333333,0.000268435456,0.00196608,0.010315975947568407,0.07555646445972954
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,128,4,0,0.0177813333769639,671088640,20971520,32.0,312.5,0.1024,0.000268435456,0.00262144,0.01509647506793635,0.14742651433531592
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,128,4,0,0.0178879996140797,671088640,20971520,32.0,312.5,0.1024,0.000268435456,0.00262144,0.01500645470657958,0.14654740924394122
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,256,4,0,0.0310613339145978,2684354560,31457280,85.33333333333333,312.5,0.2730666666666666,0.001073741824,0.00393216,0.03456843891354507,0.12659340422440823
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,256,4,0,0.0321386655171712,2684354560,31457280,85.33333333333333,312.5,0.2730666666666666,0.001073741824,0.00393216,0.03340965801539943,0.12234982183373813
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,256,4,0,0.0230933328469594,2684354560,41943040,64.0,312.5,0.2048,0.001073741824,0.00524288,0.04649574970904968,0.22703002787621915
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,256,4,0,0.0249653334418932,2684354560,41943040,64.0,312.5,0.2048,0.001073741824,0.00524288,0.0430093123530328,0.21000640797379297
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,512,4,0,0.0618666658798853,10737418240,62914560,170.66666666666666,312.5,0.5461333333333332,0.004294967296,0.00786432,0.06942296364149829,0.12711724299590751
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,512,4,0,0.0629066675901413,10737418240,62914560,170.66666666666666,312.5,0.5461333333333332,0.004294967296,0.00786432,0.06827523155388229,0.12501568277688407
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,512,4,0,0.0401439989606539,10737418240,83886080,128.0,312.5,0.4096,0.004294967296,0.01048576,0.10698902469107777,0.2612036735622016
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,512,4,0,0.0404480000336964,10737418240,83886080,128.0,312.5,0.4096,0.004294967296,0.01048576,0.1061849113039446,0.259240506113146
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,1024,4,0,0.1155039966106414,42949672960,125829120,341.3333333333333,312.5,1.0922666666666665,0.017179869184,0.01572864,0.14873830939298613,0.13617398931242625
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,1024,4,0,0.1176000038782755,42949672960,125829120,341.3333333333333,312.5,1.0922666666666665,0.017179869184,0.01572864,0.1460873181754518,0.13374693436473248
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,1024,4,0,0.0848106642564137,42949672960,167772160,256.0,312.5,0.8192,0.017179869184,0.02097152,0.20256732257230015,0.24727456368688983
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,1024,4,0,0.0878933370113372,42949672960,167772160,256.0,312.5,0.8192,0.017179869184,0.02097152,0.19546270250023617,0.2386019317629836
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,1536,4,0,0.1786293387413025,96636764160,188743680,512.0,312.5,1.6384,0.038654705664,0.02359296,0.21639617509854386,0.13207774359041985
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,1536,4,0,0.1799199978510538,96636764160,188743680,512.0,312.5,1.6384,0.038654705664,0.02359296,0.21484385352205357,0.13113028169070653
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,1536,4,0,0.1392266650994618,96636764160,251658240,384.0,312.5,1.2288,0.038654705664,0.03145728,0.2776386666762833,0.22594292535504823
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,1536,4,0,0.1432213286558787,96636764160,251658240,384.0,312.5,1.2288,0.038654705664,0.03145728,0.26989489642898495,0.2196410289949422
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,2048,4,0,0.247653325398763,171798691840,251658240,682.6666666666666,312.5,2.184533333333333,0.068719476736,0.03145728,0.27748255197199645,0.1270214318719466
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,2048,4,0,0.248906672000885,171798691840,251658240,682.6666666666666,312.5,2.184533333333333,0.068719476736,0.03145728,0.2760853141604644,0.1263818271608571
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,2048,4,0,0.2106826702753702,171798691840,335544320,512.0,312.5,1.6384,0.068719476736,0.04194304,0.32617526940484026,0.1990815853301027
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,2048,4,0,0.210751990477244,171798691840,335544320,512.0,312.5,1.6384,0.068719476736,0.04194304,0.3260679843658226,0.19901610373890544
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,3072,4,0,0.4191199938456217,386547056640,377487360,1024.0,312.5,3.2768,0.154618822656,0.04718592,0.368913019961897,0.11258331908016876
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,3072,4,0,0.419648011525472,386547056640,377487360,1024.0,312.5,3.2768,0.154618822656,0.04718592,0.3684488390495206,0.11244166230759296
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,3072,4,0,0.3875306844711303,386547056640,503316480,768.0,312.5,2.4576,0.154618822656,0.06291456,0.39898472263431456,0.16234729924898866
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,float16,32,4,3072,4,0,0.3975520133972168,386547056640,503316480,768.0,312.5,2.4576,0.154618822656,0.06291456,0.38892727855841985,0.15825491477800285
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_context,default,float16,fp8,32,4,4096,4,0,0.6276106834411621,687194767360,503316480,1365.3333333333333,312.5,4.369066666666666,0.274877906944,0.06291456,0.4379751877977226,0.10024456507821408
