transition,operator,phase,hardware,hardware_label,engine,version,base_rows,base_unique_shapes,target_rows,target_unique_shapes,matched_shapes,base_only_shapes,target_only_shapes,ratio_p10,ratio_p50,ratio_p90,target_faster_pct,latency_exact_equal_pct,latency_within_1pct_pct,kernel_source_changed_pct,base_kernel_sources,target_kernel_sources
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb200,GB200,sglang,0.5.10,5093,5093,5093,5093,5093,0,0,0.5783065511802676,0.8908997844776174,1.002672574466424,85.09719222462203,0.19634792852935404,26.212448458668764,0.0,trtllm_mha:5093,trtllm_mha:5093
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb200,GB200,trtllm,1.3.0rc10,20120,20120,20120,20120,20120,0,0,0.7987331106404303,0.9075531972596315,1.2050006051530227,69.94532803180914,0.07455268389662027,4.269383697813121,0.0,torch_flow:20120,torch_flow:20120
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb200,GB200,vllm,0.19.0,8454,8454,8454,8454,8454,0,0,0.5306109154315639,0.8499251418461942,0.9901263455093715,93.19848592382304,0.23657440264963334,5.796072864916016,0.0,vllm_flashinfer:8454,vllm_flashinfer:8454
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb300,GB300,sglang,0.5.10,5093,5093,5093,5093,5093,0,0,0.5706808393053793,0.8876073406551249,1.0018278897108512,87.88533280973886,0.05890437855880621,19.870410367170628,0.0,trtllm_mha:5093,trtllm_mha:5093
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb300,GB300,trtllm,1.3.0rc10,20120,20120,20120,20120,20120,0,0,0.7969993791857239,0.9087693215409931,1.2096131889278534,69.27435387673955,0.09443339960238568,4.249502982107356,0.0,torch_flow:20120,torch_flow:20120
attention_decode_fp8kv_vs_bf16kv,attention,decode,gb300,GB300,vllm,0.19.0,8454,8454,8454,8454,8454,0,0,0.5411516998091037,0.84143977734718,0.9971023965278066,90.7144546960019,0.1301159214572983,5.334752779749231,0.0,vllm_flashinfer:8454,vllm_flashinfer:8454
attention_decode_fp8kv_vs_bf16kv,attention,decode,rtx_pro_6000_server,RTX PRO 6000,sglang,0.5.10,9742,9742,9742,9742,9742,0,0,0.5232594993403227,1.0002577318138601,1.3072624004629312,49.71258468486964,0.09238349414904537,12.574420036953398,0.0,triton:9742,triton:9742
attention_decode_fp8kv_vs_bf16kv,attention,decode,rtx_pro_6000_server,RTX PRO 6000,trtllm,1.3.0rc10,20120,20120,20120,20120,20120,0,0,0.5609539296616526,0.9959133850830274,1.427642296817629,51.15308151093439,0.20377733598409545,5.407554671968191,0.0,torch_flow:20120,torch_flow:20120
attention_decode_fp8kv_vs_bf16kv,attention,decode,rtx_pro_6000_server,RTX PRO 6000,vllm,0.19.0,8454,8454,8454,8454,8454,0,0,0.2836090559713275,0.6676282468447674,1.011141016795079,88.12396498698841,0.08280104092737166,3.075467234445233,100.0,vllm_flash_attn:8454,vllm_flashinfer:8454
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,a100_sxm,A100 SXM,trtllm,1.0.0,1218,696,1218,696,696,0,0,0.9882968837567716,1.0,1.01352812585036,39.94252873563218,14.080459770114942,68.82183908045977,0.0,default:696,default:696
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,a100_sxm,A100 SXM,vllm,0.14.0,880,880,0,0,0,880,0,,,,,,,,vllm_triton_mla:880,
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,l40s,L40S,trtllm,1.0.0,1218,696,1218,696,696,0,0,0.9800966780339361,1.0,1.0219078169729992,39.94252873563218,14.798850574712644,59.48275862068966,0.0,default:696,default:696
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,l40s,L40S,vllm,0.14.0,880,880,0,0,0,880,0,,,,,,,,vllm_triton_mla:880,
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h100_sxm,H100 SXM,sglang,0.5.10,1540,880,1540,880,880,0,0,0.968423156762498,1.1612824710881817,1.4566595526365111,18.75,0.0,3.977272727272727,0.0,flash_attention:880,flash_attention:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h100_sxm,H100 SXM,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.9605751688059028,1.1847599560805948,1.500245541717931,15.568181818181817,0.0,2.3863636363636367,0.0,default:880,default:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h100_sxm,H100 SXM,vllm,0.14.0,1650,880,1515,808,808,72,0,0.8063651365156663,1.0159888320267196,1.9259633580661724,30.56930693069307,0.0,25.99009900990099,100.0,vllm_flash_attn_mla:880,vllm_flashmla:808
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h200_sxm,H200 SXM,sglang,0.5.10,1540,880,1540,880,880,0,0,0.958608479651748,1.1542638417400468,1.4457853048100315,21.59090909090909,0.0,4.204545454545454,0.0,flash_attention:880,flash_attention:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h200_sxm,H200 SXM,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.9172807093682172,1.1629811970687622,1.4299582482261775,19.886363636363637,0.0,2.840909090909091,0.0,default:880,default:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,h200_sxm,H200 SXM,vllm,0.14.0,1650,880,1515,808,808,72,0,0.7561247921466187,1.0136635595865535,2.0129090568633634,32.42574257425743,0.0,23.51485148514851,100.0,vllm_flash_attn_mla:880,vllm_flashmla:808
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b200_sxm,B200 SXM,sglang,0.5.10,1540,880,1540,880,880,0,0,0.9312461538609936,1.2157229529947342,1.4900469763237394,16.363636363636363,0.0,2.3863636363636367,0.0,trtllm_mla:880,trtllm_mla:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b200_sxm,B200 SXM,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.9027516402726478,1.178616417736444,1.4636363344027639,20.795454545454543,0.0,3.1818181818181817,0.0,default:880,default:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b300_sxm,B300 SXM,sglang,0.5.10,1540,880,1540,880,880,0,0,0.8388172454133892,1.1650996571022163,1.448515796145766,25.113636363636367,0.0,1.8181818181818181,0.0,trtllm_mla:880,trtllm_mla:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,b300_sxm,B300 SXM,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.8112402256511301,1.193601854180772,1.500777849294317,25.454545454545453,0.11363636363636363,1.0227272727272727,0.0,default:880,default:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb200,GB200,sglang,0.5.10,1540,880,1540,880,880,0,0,0.916427630458565,1.2093413597021985,1.455374232246365,18.863636363636363,0.0,2.9545454545454546,0.0,trtllm_mla:880,trtllm_mla:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb200,GB200,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.887710990807934,1.1800177937697658,1.4869014528809221,23.40909090909091,0.0,2.159090909090909,0.0,default:880,default:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb300,GB300,sglang,0.5.10,1540,880,1540,880,880,0,0,0.8503068302232678,1.1718714091508309,1.4145066210714294,23.977272727272727,0.0,2.6136363636363633,0.0,trtllm_mla:880,trtllm_mla:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,gb300,GB300,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.8309141060065204,1.1898178808546789,1.514669147747027,23.863636363636363,0.0,3.4090909090909087,0.0,default:880,default:880
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,rtx_pro_6000_server,RTX PRO 6000,sglang,0.5.10,1540,880,0,0,0,880,0,,,,,,,,triton:880,
mla_prefill_fp8kv_vs_bf16kv,mla,prefill,rtx_pro_6000_server,RTX PRO 6000,trtllm,1.3.0rc10,880,880,880,880,880,0,0,0.6614171063843726,0.9666399333756582,1.4332002469472036,56.25,0.0,5.0,0.0,default:880,default:880
mla_decode_fp8kv_vs_bf16kv,mla,decode,a100_sxm,A100 SXM,trtllm,1.0.0,2534,1448,2534,1448,1448,0,0,0.9898148639482102,1.0,1.008771932623866,39.98618784530387,21.33977900552486,80.73204419889503,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,a100_sxm,A100 SXM,vllm,0.14.0,1365,1365,0,0,0,1365,0,,,,,,,,vllm_triton_mla:1365,
mla_decode_fp8kv_vs_bf16kv,mla,decode,l40s,L40S,trtllm,1.0.0,2534,1448,2534,1448,1448,0,0,0.9800321359828066,1.0,1.0207934058318697,40.6767955801105,19.88950276243094,66.64364640883977,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,l40s,L40S,vllm,0.14.0,1401,1401,0,0,0,1401,0,,,,,,,,vllm_triton_mla:1401,
mla_decode_fp8kv_vs_bf16kv,mla,decode,h100_sxm,H100 SXM,sglang,0.5.10,2324,1328,2324,1328,1328,0,0,1.3796154158458007,1.7804319872118692,4.991248581311702,0.0,0.0,0.0,0.0,flash_attention:1328,flash_attention:1328
mla_decode_fp8kv_vs_bf16kv,mla,decode,h100_sxm,H100 SXM,trtllm,1.3.0rc10,1448,1448,1448,1448,1448,0,0,0.5604164228777486,0.9223565109133316,1.0320971270746357,83.0110497237569,0.06906077348066297,6.629834254143646,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,h100_sxm,H100 SXM,vllm,0.14.0,2715,1448,2715,1448,1448,0,0,0.9000461578796399,1.2433194311877005,1.593118583907568,23.41160220994475,0.0,2.1408839779005526,100.0,vllm_flash_attn_mla:1448,vllm_flashmla:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,h200_sxm,H200 SXM,sglang,0.5.10,2324,1328,2324,1328,1328,0,0,1.3811016125160067,1.7850215112970838,6.353096561251341,0.0,0.0,0.0,0.0,flash_attention:1328,flash_attention:1328
mla_decode_fp8kv_vs_bf16kv,mla,decode,h200_sxm,H200 SXM,trtllm,1.3.0rc10,1448,1448,1448,1448,1448,0,0,0.7340242885761846,0.9349593672275209,1.0433133921909257,81.07734806629834,0.06906077348066297,6.837016574585636,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,h200_sxm,H200 SXM,vllm,0.14.0,2715,1448,2715,1448,1448,0,0,0.9432221676582302,1.2841282527409321,1.6629100253785203,16.91988950276243,0.0,2.1408839779005526,100.0,vllm_flash_attn_mla:1448,vllm_flashmla:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,b200_sxm,B200 SXM,sglang,0.5.10,2324,1328,2324,1328,1328,0,0,0.4995159543808593,0.8427085259565683,0.9957520860334268,95.18072289156626,0.30120481927710846,15.813253012048193,0.0,trtllm_mla:1328,trtllm_mla:1328
mla_decode_fp8kv_vs_bf16kv,mla,decode,b200_sxm,B200 SXM,trtllm,1.3.0rc10,1448,1448,1448,1448,1448,0,0,0.46914819570600946,0.8393209473854121,1.0060287731961386,88.0524861878453,0.20718232044198895,6.560773480662983,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,b300_sxm,B300 SXM,sglang,0.5.10,2324,1328,2324,1328,1328,0,0,0.5022807063206485,0.8372835596673176,0.9962326847112649,94.05120481927712,0.15060240963855423,14.231927710843372,0.0,trtllm_mla:1328,trtllm_mla:1328
mla_decode_fp8kv_vs_bf16kv,mla,decode,b300_sxm,B300 SXM,trtllm,1.3.0rc10,1448,1448,1448,1448,1448,0,0,0.47363697549486566,0.843560805997799,1.0055166223036132,87.22375690607734,0.2762430939226519,7.665745856353591,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb200,GB200,sglang,0.5.10,2324,1328,2324,1328,1328,0,0,0.5053352225018636,0.8537504336237196,0.9913345505915386,95.10542168674698,0.15060240963855423,10.090361445783133,0.0,trtllm_mla:1328,trtllm_mla:1328
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb200,GB200,trtllm,1.3.0rc10,1808,1448,1807,1448,1448,0,0,0.463627124198522,0.8570642514982926,1.0214707440708843,84.25414364640883,0.2762430939226519,6.629834254143646,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb300,GB300,sglang,0.5.10,2324,1328,2324,1328,1328,0,0,0.5054677526646684,0.8537967381695756,0.9922700783056088,94.80421686746988,0.07530120481927711,9.41265060240964,0.0,trtllm_mla:1328,trtllm_mla:1328
mla_decode_fp8kv_vs_bf16kv,mla,decode,gb300,GB300,trtllm,1.3.0rc10,1448,1448,1448,1448,1448,0,0,0.4704094691176718,0.855914924909306,1.0130860623739484,87.70718232044199,0.06906077348066297,5.041436464088398,0.0,default:1448,default:1448
mla_decode_fp8kv_vs_bf16kv,mla,decode,rtx_pro_6000_server,RTX PRO 6000,sglang,0.5.10,2324,1328,0,0,0,1328,0,,,,,,,,triton:1328,
mla_decode_fp8kv_vs_bf16kv,mla,decode,rtx_pro_6000_server,RTX PRO 6000,trtllm,1.3.0rc10,1448,1448,1448,1448,1448,0,0,0.5410544666765742,0.786126506128471,1.0507644875588507,83.49447513812154,0.0,4.765193370165746,0.0,default:1448,default:1448
