model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,9,1.013,1,1,1,3,3,3,334.573,7.982,8500.159,1.013,0.032,1037.23,32.413,125.283,5.38,0.367,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.697,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,39,3.903,1,1,1,13,13,3,334.573,8.987,9528.274,3.903,0.122,3996.303,124.884,111.274,5.38,1.414,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.65,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,44,4.011,1,1,1,22,22,2,334.573,9.866,10427.491,4.011,0.167,4107.469,171.145,101.355,5.38,2.18,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.408,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,64,4.842,1,1,1,32,32,2,334.573,10.882,11466.859,4.842,0.202,4958.208,206.592,91.894,5.38,2.874,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.361,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,80,4.842,1,1,1,40,40,2,334.573,11.695,12298.558,4.842,0.202,4958.208,206.592,85.508,5.38,3.343,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.923,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,52,3.621,1,1,1,52,52,1,334.573,12.914,13545.595,3.621,0.226,3708.027,231.752,77.437,5.38,3.936,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.267,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,7,0.489,1,1,1,1,1,7,509.836,12.944,13751.548,0.489,0.015,501.187,15.662,77.259,3.531,0.076,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.928,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,60,3.931,1,1,1,60,60,1,334.573,13.726,14376.271,3.931,0.246,4025.508,251.594,72.852,5.38,4.273,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.829,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,42,2.731,1,1,1,6,6,7,509.836,13.838,14666.11,2.731,0.085,2796.093,87.378,72.263,3.531,0.424,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.881,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,72,4.332,1,1,1,72,72,1,334.573,14.945,15623.308,4.332,0.271,4436.255,277.266,66.91,5.38,4.709,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,35.173,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,36,2.172,1,1,1,12,12,3,509.836,14.903,15755.605,2.172,0.136,2224.251,139.016,67.101,3.531,0.787,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,42.225,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,80,4.566,1,1,1,80,80,1,334.573,15.758,16455.007,4.566,0.285,4675.543,292.221,63.459,5.38,4.963,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.736,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,48,2.76,1,1,1,16,16,3,509.836,15.634,16503.418,2.76,0.173,2826.24,176.64,63.962,3.531,1.0,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.787,sglang,0.5.10,h200_sxm,0.0
