model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
Qwen/Qwen3-32B,4096,1024,0,9,2.719,1,1,1,3,3,3,85.739,2.976,3130.187,2.719,0.085,2783.846,86.995,336.035,20.994,0.985,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.781,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,64,14.827,1,1,1,32,32,2,85.739,3.882,4057.025,14.827,0.618,15182.561,632.607,257.62,20.994,8.058,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.312,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,128,18.895,1,1,1,64,64,2,85.739,4.906,5104.577,18.895,0.787,19348.07,806.17,203.828,20.994,12.752,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.312,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,48,8.769,1,1,1,16,16,3,124.099,4.923,5160.328,8.769,0.548,8978.964,561.185,203.145,14.505,3.177,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.94,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,96,14.558,1,1,1,96,96,1,85.739,5.931,6153.152,14.558,0.91,14907.474,931.717,168.62,20.994,15.824,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.312,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,128,19.633,1,1,2,32,32,4,124.099,5.863,6121.948,19.633,0.818,20103.987,837.666,170.547,14.505,5.335,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.94,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,192,25.377,1,1,2,48,48,4,124.099,6.804,7084.591,25.377,1.057,25986.335,1082.764,146.964,14.505,6.896,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,34.94,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,128,16.551,1,1,1,128,128,1,85.739,6.955,7200.704,16.551,1.034,16948.019,1059.251,143.783,20.994,17.99,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.312,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,42,5.468,1,1,1,6,6,7,200.821,6.905,7264.636,5.468,0.342,5598.781,349.924,144.825,8.963,0.849,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,b200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.897,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,340,38.313,1,1,3,68,68,5,124.099,7.981,8288.662,38.313,1.197,39232.922,1226.029,125.305,14.505,8.329,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,41.19,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,160,18.033,1,1,1,160,160,1,85.739,7.979,8248.256,18.033,1.127,18465.71,1154.107,125.324,20.994,19.601,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.312,sglang,0.5.10,b200_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,195,22.15,1,1,3,15,15,13,200.821,7.916,8298.889,22.15,0.692,22681.518,708.797,126.319,8.963,1.852,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,b200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,44.522,sglang,0.5.10,b200_sxm,0.0
