model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
Qwen/Qwen3-32B,4096,1024,0,60,18.196,1,1,1,30,30,2,79.119,2.966,3113.337,18.196,0.758,18632.458,776.352,337.202,22.75,9.889,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b300_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.999,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,60,13.79,1,1,1,60,60,1,79.119,3.913,4082.118,13.79,0.862,14120.837,882.552,255.558,22.75,14.989,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b300_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.687,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,50,11.27,1,1,1,10,10,5,115.445,3.989,4196.192,11.27,0.47,11540.48,480.853,250.674,15.592,2.45,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b300_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.065,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,92,16.804,1,1,1,92,92,1,79.119,4.924,5116.371,16.804,1.05,17207.091,1075.443,203.103,22.75,18.265,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b300_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.687,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,78,14.033,1,1,1,26,26,3,115.445,4.914,5142.467,14.033,0.877,14369.587,898.099,203.482,15.592,5.172,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b300_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.065,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,124,18.792,1,1,1,124,124,1,79.119,5.934,6149.601,18.792,1.174,19242.926,1202.683,168.515,22.75,20.426,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b300_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.687,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,176,26.577,1,1,2,44,44,4,115.445,5.955,6207.41,26.577,1.107,27214.807,1133.95,167.917,15.592,7.222,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b300_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.69,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,152,20.048,1,1,1,152,152,1,79.119,6.818,7053.933,20.048,1.253,20528.865,1283.054,146.661,22.75,21.791,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,b300_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.062,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,300,39.21,1,1,3,60,60,5,115.445,6.881,7154.708,39.21,1.225,40151.45,1254.733,145.338,15.592,8.524,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,b300_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.69,sglang,0.5.10,b300_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,49,6.324,1,1,1,7,7,7,188.096,6.969,7317.383,6.324,0.395,6475.858,404.741,143.496,9.57,0.982,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,b300_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.522,sglang,0.5.10,b300_sxm,0.0
