model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,33,3.718,1,1,1,11,11,3,208.071,7.983,8374.68,3.718,0.116,3806.945,118.967,125.265,8.651,1.347,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.259,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,72,7.245,1,1,1,24,24,3,208.071,8.937,9350.622,7.245,0.226,7418.88,231.84,111.893,8.651,2.625,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.798,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,72,6.574,1,1,1,36,36,2,208.071,9.849,10283.598,6.574,0.274,6732.104,280.504,101.53,8.651,3.573,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.142,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,96,7.786,1,1,1,48,48,2,208.071,10.761,11216.574,7.786,0.324,7972.762,332.198,92.924,8.651,4.36,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,30.486,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,128,7.786,1,1,1,64,64,2,208.071,11.978,12461.565,7.786,0.324,7972.762,332.198,83.489,8.651,5.223,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.611,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,42,3.175,1,1,1,6,6,7,326.587,11.906,12506.425,3.175,0.099,3251.118,101.597,83.991,5.512,0.493,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.881,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,76,5.303,1,1,1,76,76,1,208.071,12.89,13394.541,5.303,0.331,5430.149,339.384,77.581,8.651,5.764,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,35.954,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,70,4.844,1,1,1,14,14,5,326.587,12.998,13623.541,4.844,0.202,4960.051,206.669,76.932,5.512,1.053,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.006,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,88,5.734,1,1,1,88,88,1,208.071,13.802,14327.517,5.734,0.358,5871.985,366.999,72.453,8.651,6.233,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.298,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,60,3.897,1,1,1,20,20,3,326.587,13.845,14490.022,3.897,0.244,3990.651,249.416,72.226,5.512,1.412,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,45.35,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,100,6.112,1,1,1,100,100,1,208.071,14.714,15260.493,6.112,0.382,6258.237,391.14,67.962,8.651,6.643,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,40.642,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,84,4.961,1,1,1,28,28,3,326.587,14.975,15646.012,4.961,0.31,5079.859,317.491,66.779,5.512,1.828,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,48.475,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,116,6.549,1,1,1,116,116,1,208.071,15.93,16504.461,6.549,0.409,6705.725,419.108,62.773,8.651,7.118,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.767,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,96,4.961,1,1,1,32,32,3,326.587,15.539,16222.984,4.961,0.31,5079.859,317.491,64.353,5.512,2.013,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,50.037,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,128,6.835,1,1,1,128,128,1,208.071,16.843,17438.46,6.835,0.427,6998.712,437.42,59.373,8.651,7.429,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.111,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,160,8.633,1,1,2,40,40,4,326.587,16.669,17378.974,8.633,0.36,8840.479,368.353,59.993,5.512,2.346,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,53.162,sglang,0.5.10,b200_sxm,0.0
