model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
Qwen/Qwen3-32B,4096,1024,0,112,8.458,1,1,1,112,112,1,165.307,11.909,12348.214,8.458,0.529,8661.484,541.343,83.973,10.889,9.194,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.812,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,144,10.926,1,1,2,36,36,4,249.034,11.852,12373.63,10.926,0.455,11188.142,466.173,84.373,7.228,2.969,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.19,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,124,8.731,1,1,1,124,124,1,165.307,12.772,13231.063,8.731,0.546,8940.339,558.771,78.295,10.889,9.49,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.687,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,176,12.254,1,1,2,44,44,4,249.034,12.915,13461.079,12.254,0.511,12548.506,522.854,77.43,7.228,3.33,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.69,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,136,8.969,1,1,1,136,136,1,165.307,13.636,14114.935,8.969,0.561,9184.338,574.021,73.335,10.889,9.749,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.562,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,208,13.01,1,1,2,52,52,4,249.034,13.978,14548.528,13.01,0.542,13322.65,555.11,71.543,7.228,3.637,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.19,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,15,0.98,1,1,1,1,1,15,416.491,13.769,14502.178,0.98,0.031,1003.315,31.354,72.628,4.322,0.071,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,35.772,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,152,9.244,1,1,1,152,152,1,165.307,14.788,15293.431,9.244,0.578,9466.02,591.626,67.624,10.889,10.048,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.062,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,280,17.356,1,1,3,56,56,5,249.034,14.509,15091.741,17.356,0.542,17772.339,555.386,68.923,7.228,3.773,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.44,sglang,0.5.10,h100_sxm,0.0
Qwen/Qwen3-32B,4096,1024,0,55,3.35,1,1,1,5,5,11,416.491,14.787,15543.592,3.35,0.14,3430.113,142.921,67.626,4.322,0.331,24,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h100_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.272,sglang,0.5.10,h100_sxm,0.0
