event_order_index,run_instance_name,tp_size,layer_id,stage,stage_instance_index,stage_instance_count,collector_prefill_aligned,module_host_start_ns,module_host_end_ns,module_host_duration_ns,module_host_duration_ms,module_first_kernel_start_ns,module_last_kernel_end_ns,module_total_to_last_kernel_ns,module_total_to_last_kernel_ms,module_host_to_first_kernel_gap_ns,module_host_to_first_kernel_gap_ms,module_host_end_to_last_kernel_tail_ns,module_host_end_to_last_kernel_tail_ms,module_host_end_to_last_kernel_tail_ns_signed,module_host_end_to_last_kernel_tail_ms_signed,module_gpu_makespan_ns,module_gpu_makespan_ms,module_gpu_kernel_time_sum_ns,module_gpu_kernel_time_sum_ms,module_gpu_kernel_count,module_first_kernel_name,module_last_kernel_name,attention_module,attention_token_count,attention_total_tokens,current_chunked_req_prefix_len,current_chunked_req_prefix_len_source,chunk_req_ids_json,chunk_req_prefix_lens_json,chunk_req_fresh_lens_json,chunk_req_total_seq_lens_json,chunk_req_prompt_lens_json,chunk_req_is_chunked_json,chunk_req_items_json,child_timing_json,kernel_summary_json
1,20260623_183249_prefill_stage1_req1_equal_fresh_irregular_b1_f4500_p0_b1_fvar4500_pvar0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys,1,0,prefill,1,1,True,479799135,1023394646,543595511,543.595511,480176693,1024902442,545103307,545.103307,377558,0.377558,1507796,1.507796,1507796,1.507796,544725749,544.725749,2581857,2.581857,13,per_token_group_quant_8bit_kernel,sm90_fp8_gemm_1d2d_impl,attn_mha,4500,4500,0,reconstructed_scheduler,[0],[0],[4500],[4500],[4500],[0],"[{""req_id"": 0, ""extend_len"": 4500, ""prefix_len"": 0, ""seq_len_after"": 4500, ""prompt_len"": 4500, ""is_chunked_req"": 0}]","[{""canonical_name"": ""fused_qkv_a_proj_with_mqa"", ""order_index"": 1, ""host_start_ns"": 480007991, ""host_end_ns"": 480515128, ""host_duration_ns"": 507137, ""host_duration_ms"": 0.507137, ""first_kernel_start_ns"": 480176693, ""last_kernel_end_ns"": 480561909, ""module_total_to_last_kernel_ns"": 553918, ""module_total_to_last_kernel_ms"": 0.553918, ""host_to_first_kernel_gap_ns"": 168702, ""host_to_first_kernel_gap_ms"": 0.168702, ""host_end_to_last_kernel_tail_ns"": 46781, ""host_end_to_last_kernel_tail_ms"": 0.046781, ""host_end_to_last_kernel_tail_ns_signed"": 46781, ""host_end_to_last_kernel_tail_ms_signed"": 0.046781, ""gpu_makespan_ns"": 385216, ""gpu_makespan_ms"": 0.385216, ""gpu_kernel_time_sum_ns"": 133088, ""gpu_kernel_time_sum_ms"": 0.133088, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}, {""canonical_name"": ""q_a_layernorm"", ""order_index"": 2, ""host_start_ns"": 480593931, ""host_end_ns"": 480658222, ""host_duration_ns"": 64291, ""host_duration_ms"": 0.064291, ""first_kernel_start_ns"": 480649365, ""last_kernel_end_ns"": 480659413, ""module_total_to_last_kernel_ns"": 65482, ""module_total_to_last_kernel_ms"": 0.065482, ""host_to_first_kernel_gap_ns"": 55434, ""host_to_first_kernel_gap_ms"": 0.055434, ""host_end_to_last_kernel_tail_ns"": 1191, ""host_end_to_last_kernel_tail_ms"": 0.001191, ""host_end_to_last_kernel_tail_ns_signed"": 1191, ""host_end_to_last_kernel_tail_ms_signed"": 0.001191, ""gpu_makespan_ns"": 10048, ""gpu_makespan_ms"": 0.010048, ""gpu_kernel_time_sum_ns"": 10048, ""gpu_kernel_time_sum_ms"": 0.010048, ""gpu_kernel_count"": 1, ""first_kernel_name"": ""RMSNormKernel"", ""last_kernel_name"": ""RMSNormKernel""}, {""canonical_name"": ""q_b_proj"", ""order_index"": 3, ""host_start_ns"": 480704139, ""host_end_ns"": 481025645, ""host_duration_ns"": 321506, ""host_duration_ms"": 0.321506, ""first_kernel_start_ns"": 480818325, ""last_kernel_end_ns"": 481248149, ""module_total_to_last_kernel_ns"": 544010, ""module_total_to_last_kernel_ms"": 0.54401, ""host_to_first_kernel_gap_ns"": 114186, ""host_to_first_kernel_gap_ms"": 0.114186, ""host_end_to_last_kernel_tail_ns"": 222504, ""host_end_to_last_kernel_tail_ms"": 0.222504, ""host_end_to_last_kernel_tail_ns_signed"": 222504, ""host_end_to_last_kernel_tail_ms_signed"": 0.222504, ""gpu_makespan_ns"": 429824, ""gpu_makespan_ms"": 0.429824, ""gpu_kernel_time_sum_ns"": 265728, ""gpu_kernel_time_sum_ms"": 0.265728, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}, {""canonical_name"": ""kv_a_layernorm"", ""order_index"": 4, ""host_start_ns"": 481110584, ""host_end_ns"": 481165969, ""host_duration_ns"": 55385, ""host_duration_ms"": 0.055385, ""first_kernel_start_ns"": 481248085, ""last_kernel_end_ns"": 481257429, ""module_total_to_last_kernel_ns"": 146845, ""module_total_to_last_kernel_ms"": 0.146845, ""host_to_first_kernel_gap_ns"": 137501, ""host_to_first_kernel_gap_ms"": 0.137501, ""host_end_to_last_kernel_tail_ns"": 91460, ""host_end_to_last_kernel_tail_ms"": 0.09146, ""host_end_to_last_kernel_tail_ns_signed"": 91460, ""host_end_to_last_kernel_tail_ms_signed"": 0.09146, ""gpu_makespan_ns"": 9344, ""gpu_makespan_ms"": 0.009344, ""gpu_kernel_time_sum_ns"": 9344, ""gpu_kernel_time_sum_ms"": 0.009344, ""gpu_kernel_count"": 1, ""first_kernel_name"": ""RMSNormKernel"", ""last_kernel_name"": ""RMSNormKernel""}, {""canonical_name"": ""rotary_emb"", ""order_index"": 5, ""host_start_ns"": 481228149, ""host_end_ns"": 481356218, ""host_duration_ns"": 128069, ""host_duration_ms"": 0.128069, ""first_kernel_start_ns"": 481332853, ""last_kernel_end_ns"": 481391253, ""module_total_to_last_kernel_ns"": 163104, ""module_total_to_last_kernel_ms"": 0.163104, ""host_to_first_kernel_gap_ns"": 104704, ""host_to_first_kernel_gap_ms"": 0.104704, ""host_end_to_last_kernel_tail_ns"": 35035, ""host_end_to_last_kernel_tail_ms"": 0.035035, ""host_end_to_last_kernel_tail_ns_signed"": 35035, ""host_end_to_last_kernel_tail_ms_signed"": 0.035035, ""gpu_makespan_ns"": 58400, ""gpu_makespan_ms"": 0.0584, ""gpu_kernel_time_sum_ns"": 58400, ""gpu_kernel_time_sum_ms"": 0.0584, ""gpu_kernel_count"": 1, ""first_kernel_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""last_kernel_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel""}, {""canonical_name"": ""kv_b_proj"", ""order_index"": 6, ""host_start_ns"": 1021905353, ""host_end_ns"": 1022573272, ""host_duration_ns"": 667919, ""host_duration_ms"": 0.667919, ""first_kernel_start_ns"": 1022218217, ""last_kernel_end_ns"": 1022680297, ""module_total_to_last_kernel_ns"": 774944, ""module_total_to_last_kernel_ms"": 0.774944, ""host_to_first_kernel_gap_ns"": 312864, ""host_to_first_kernel_gap_ms"": 0.312864, ""host_end_to_last_kernel_tail_ns"": 107025, ""host_end_to_last_kernel_tail_ms"": 0.107025, ""host_end_to_last_kernel_tail_ns_signed"": 107025, ""host_end_to_last_kernel_tail_ms_signed"": 0.107025, ""gpu_makespan_ns"": 462080, ""gpu_makespan_ms"": 0.46208, ""gpu_kernel_time_sum_ns"": 162624, ""gpu_kernel_time_sum_ms"": 0.162624, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}, {""canonical_name"": ""attn_mha"", ""order_index"": 7, ""host_start_ns"": 1022758744, ""host_end_ns"": 1022985592, ""host_duration_ns"": 226848, ""host_duration_ms"": 0.226848, ""first_kernel_start_ns"": 1022930473, ""last_kernel_end_ns"": 1024178570, ""module_total_to_last_kernel_ns"": 1419826, ""module_total_to_last_kernel_ms"": 1.419826, ""host_to_first_kernel_gap_ns"": 171729, ""host_to_first_kernel_gap_ms"": 0.171729, ""host_end_to_last_kernel_tail_ns"": 1192978, ""host_end_to_last_kernel_tail_ms"": 1.192978, ""host_end_to_last_kernel_tail_ns_signed"": 1192978, ""host_end_to_last_kernel_tail_ms_signed"": 1.192978, ""gpu_makespan_ns"": 1248097, ""gpu_makespan_ms"": 1.248097, ""gpu_kernel_time_sum_ns"": 1221089, ""gpu_kernel_time_sum_ms"": 1.221089, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""prepare_varlen_num_blocks_kernel"", ""last_kernel_name"": ""device_kernel""}, {""canonical_name"": ""o_proj"", ""order_index"": 8, ""host_start_ns"": 1023047825, ""host_end_ns"": 1023375291, ""host_duration_ns"": 327466, ""host_duration_ms"": 0.327466, ""first_kernel_start_ns"": 1024179722, ""last_kernel_end_ns"": 1024902442, ""module_total_to_last_kernel_ns"": 1854617, ""module_total_to_last_kernel_ms"": 1.854617, ""host_to_first_kernel_gap_ns"": 1131897, ""host_to_first_kernel_gap_ms"": 1.131897, ""host_end_to_last_kernel_tail_ns"": 1527151, ""host_end_to_last_kernel_tail_ms"": 1.527151, ""host_end_to_last_kernel_tail_ns_signed"": 1527151, ""host_end_to_last_kernel_tail_ms_signed"": 1.527151, ""gpu_makespan_ns"": 722720, ""gpu_makespan_ms"": 0.72272, ""gpu_kernel_time_sum_ns"": 721536, ""gpu_kernel_time_sum_ms"": 0.721536, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}]","[{""canonical_name"": ""fused_qkv_a_proj_with_mqa"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 91552, ""gpu_time_ms"": 0.091552}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 41536, ""gpu_time_ms"": 0.041536}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""q_a_layernorm"", ""top_gpu_kernels"": [{""short_name"": ""RMSNormKernel"", ""gpu_time_ns"": 10048, ""gpu_time_ms"": 0.010048}], ""gpu_kernel_count"": 1}, {""canonical_name"": ""q_b_proj"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 257312, ""gpu_time_ms"": 0.257312}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 8416, ""gpu_time_ms"": 0.008416}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""kv_a_layernorm"", ""top_gpu_kernels"": [{""short_name"": ""RMSNormKernel"", ""gpu_time_ns"": 9344, ""gpu_time_ms"": 0.009344}], ""gpu_kernel_count"": 1}, {""canonical_name"": ""rotary_emb"", ""top_gpu_kernels"": [{""short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""gpu_time_ns"": 58400, ""gpu_time_ms"": 0.0584}], ""gpu_kernel_count"": 1}, {""canonical_name"": ""kv_b_proj"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 158688, ""gpu_time_ms"": 0.158688}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 3936, ""gpu_time_ms"": 0.003936}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""attn_mha"", ""top_gpu_kernels"": [{""short_name"": ""device_kernel"", ""gpu_time_ns"": 1218273, ""gpu_time_ms"": 1.218273}, {""short_name"": ""prepare_varlen_num_blocks_kernel"", ""gpu_time_ns"": 2816, ""gpu_time_ms"": 0.002816}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""o_proj"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 633344, ""gpu_time_ms"": 0.633344}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 88192, ""gpu_time_ms"": 0.088192}], ""gpu_kernel_count"": 2}]"
2,20260623_183249_prefill_stage1_req1_equal_fresh_irregular_b1_f4500_p0_b1_fvar4500_pvar0_layers5_backend_auto_cg_off_pcg_off_tp1_marker_on_profile_nsys,1,1,prefill,1,1,True,1024441812,1026625468,2183656,2.183656,1027538219,1030271373,5829561,5.829561,3096407,3.096407,3645905,3.645905,3645905,3.645905,2733154,2.733154,2568065,2.568065,13,per_token_group_quant_8bit_kernel,sm90_fp8_gemm_1d2d_impl,attn_mha,4500,4500,0,reconstructed_scheduler,[0],[0],[4500],[4500],[4500],[0],"[{""req_id"": 0, ""extend_len"": 4500, ""prefix_len"": 0, ""seq_len_after"": 4500, ""prompt_len"": 4500, ""is_chunked_req"": 0}]","[{""canonical_name"": ""fused_qkv_a_proj_with_mqa"", ""order_index"": 1, ""host_start_ns"": 1024628523, ""host_end_ns"": 1024885465, ""host_duration_ns"": 256942, ""host_duration_ms"": 0.256942, ""first_kernel_start_ns"": 1027538219, ""last_kernel_end_ns"": 1027673484, ""module_total_to_last_kernel_ns"": 3044961, ""module_total_to_last_kernel_ms"": 3.044961, ""host_to_first_kernel_gap_ns"": 2909696, ""host_to_first_kernel_gap_ms"": 2.909696, ""host_end_to_last_kernel_tail_ns"": 2788019, ""host_end_to_last_kernel_tail_ms"": 2.788019, ""host_end_to_last_kernel_tail_ns_signed"": 2788019, ""host_end_to_last_kernel_tail_ms_signed"": 2.788019, ""gpu_makespan_ns"": 135265, ""gpu_makespan_ms"": 0.135265, ""gpu_kernel_time_sum_ns"": 132896, ""gpu_kernel_time_sum_ms"": 0.132896, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}, {""canonical_name"": ""q_a_layernorm"", ""order_index"": 2, ""host_start_ns"": 1024948391, ""host_end_ns"": 1025012184, ""host_duration_ns"": 63793, ""host_duration_ms"": 0.063793, ""first_kernel_start_ns"": 1027674060, ""last_kernel_end_ns"": 1027683948, ""module_total_to_last_kernel_ns"": 2735557, ""module_total_to_last_kernel_ms"": 2.735557, ""host_to_first_kernel_gap_ns"": 2725669, ""host_to_first_kernel_gap_ms"": 2.725669, ""host_end_to_last_kernel_tail_ns"": 2671764, ""host_end_to_last_kernel_tail_ms"": 2.671764, ""host_end_to_last_kernel_tail_ns_signed"": 2671764, ""host_end_to_last_kernel_tail_ms_signed"": 2.671764, ""gpu_makespan_ns"": 9888, ""gpu_makespan_ms"": 0.009888, ""gpu_kernel_time_sum_ns"": 9888, ""gpu_kernel_time_sum_ms"": 0.009888, ""gpu_kernel_count"": 1, ""first_kernel_name"": ""RMSNormKernel"", ""last_kernel_name"": ""RMSNormKernel""}, {""canonical_name"": ""q_b_proj"", ""order_index"": 3, ""host_start_ns"": 1025046066, ""host_end_ns"": 1025290614, ""host_duration_ns"": 244548, ""host_duration_ms"": 0.244548, ""first_kernel_start_ns"": 1027685132, ""last_kernel_end_ns"": 1027947340, ""module_total_to_last_kernel_ns"": 2901274, ""module_total_to_last_kernel_ms"": 2.901274, ""host_to_first_kernel_gap_ns"": 2639066, ""host_to_first_kernel_gap_ms"": 2.639066, ""host_end_to_last_kernel_tail_ns"": 2656726, ""host_end_to_last_kernel_tail_ms"": 2.656726, ""host_end_to_last_kernel_tail_ns_signed"": 2656726, ""host_end_to_last_kernel_tail_ms_signed"": 2.656726, ""gpu_makespan_ns"": 262208, ""gpu_makespan_ms"": 0.262208, ""gpu_kernel_time_sum_ns"": 260192, ""gpu_kernel_time_sum_ms"": 0.260192, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}, {""canonical_name"": ""kv_a_layernorm"", ""order_index"": 4, ""host_start_ns"": 1025358265, ""host_end_ns"": 1025405878, ""host_duration_ns"": 47613, ""host_duration_ms"": 0.047613, ""first_kernel_start_ns"": 1027947276, ""last_kernel_end_ns"": 1027956044, ""module_total_to_last_kernel_ns"": 2597779, ""module_total_to_last_kernel_ms"": 2.597779, ""host_to_first_kernel_gap_ns"": 2589011, ""host_to_first_kernel_gap_ms"": 2.589011, ""host_end_to_last_kernel_tail_ns"": 2550166, ""host_end_to_last_kernel_tail_ms"": 2.550166, ""host_end_to_last_kernel_tail_ns_signed"": 2550166, ""host_end_to_last_kernel_tail_ms_signed"": 2.550166, ""gpu_makespan_ns"": 8768, ""gpu_makespan_ms"": 0.008768, ""gpu_kernel_time_sum_ns"": 8768, ""gpu_kernel_time_sum_ms"": 0.008768, ""gpu_kernel_count"": 1, ""first_kernel_name"": ""RMSNormKernel"", ""last_kernel_name"": ""RMSNormKernel""}, {""canonical_name"": ""rotary_emb"", ""order_index"": 5, ""host_start_ns"": 1025451583, ""host_end_ns"": 1025571822, ""host_duration_ns"": 120239, ""host_duration_ms"": 0.120239, ""first_kernel_start_ns"": 1027957100, ""last_kernel_end_ns"": 1028015340, ""module_total_to_last_kernel_ns"": 2563757, ""module_total_to_last_kernel_ms"": 2.563757, ""host_to_first_kernel_gap_ns"": 2505517, ""host_to_first_kernel_gap_ms"": 2.505517, ""host_end_to_last_kernel_tail_ns"": 2443518, ""host_end_to_last_kernel_tail_ms"": 2.443518, ""host_end_to_last_kernel_tail_ns_signed"": 2443518, ""host_end_to_last_kernel_tail_ms_signed"": 2.443518, ""gpu_makespan_ns"": 58240, ""gpu_makespan_ms"": 0.05824, ""gpu_kernel_time_sum_ns"": 58240, ""gpu_kernel_time_sum_ms"": 0.05824, ""gpu_kernel_count"": 1, ""first_kernel_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""last_kernel_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel""}, {""canonical_name"": ""kv_b_proj"", ""order_index"": 6, ""host_start_ns"": 1025752783, ""host_end_ns"": 1025992552, ""host_duration_ns"": 239769, ""host_duration_ms"": 0.239769, ""first_kernel_start_ns"": 1028033772, ""last_kernel_end_ns"": 1028186348, ""module_total_to_last_kernel_ns"": 2433565, ""module_total_to_last_kernel_ms"": 2.433565, ""host_to_first_kernel_gap_ns"": 2280989, ""host_to_first_kernel_gap_ms"": 2.280989, ""host_end_to_last_kernel_tail_ns"": 2193796, ""host_end_to_last_kernel_tail_ms"": 2.193796, ""host_end_to_last_kernel_tail_ns_signed"": 2193796, ""host_end_to_last_kernel_tail_ms_signed"": 2.193796, ""gpu_makespan_ns"": 152576, ""gpu_makespan_ms"": 0.152576, ""gpu_kernel_time_sum_ns"": 150304, ""gpu_kernel_time_sum_ms"": 0.150304, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}, {""canonical_name"": ""attn_mha"", ""order_index"": 7, ""host_start_ns"": 1026104494, ""host_end_ns"": 1026279616, ""host_duration_ns"": 175122, ""host_duration_ms"": 0.175122, ""first_kernel_start_ns"": 1028320076, ""last_kernel_end_ns"": 1029546188, ""module_total_to_last_kernel_ns"": 3441694, ""module_total_to_last_kernel_ms"": 3.441694, ""host_to_first_kernel_gap_ns"": 2215582, ""host_to_first_kernel_gap_ms"": 2.215582, ""host_end_to_last_kernel_tail_ns"": 3266572, ""host_end_to_last_kernel_tail_ms"": 3.266572, ""host_end_to_last_kernel_tail_ns_signed"": 3266572, ""host_end_to_last_kernel_tail_ms_signed"": 3.266572, ""gpu_makespan_ns"": 1226112, ""gpu_makespan_ms"": 1.226112, ""gpu_kernel_time_sum_ns"": 1226240, ""gpu_kernel_time_sum_ms"": 1.22624, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""prepare_varlen_num_blocks_kernel"", ""last_kernel_name"": ""device_kernel""}, {""canonical_name"": ""o_proj"", ""order_index"": 8, ""host_start_ns"": 1026331192, ""host_end_ns"": 1026609779, ""host_duration_ns"": 278587, ""host_duration_ms"": 0.278587, ""first_kernel_start_ns"": 1029548780, ""last_kernel_end_ns"": 1030271373, ""module_total_to_last_kernel_ns"": 3940181, ""module_total_to_last_kernel_ms"": 3.940181, ""host_to_first_kernel_gap_ns"": 3217588, ""host_to_first_kernel_gap_ms"": 3.217588, ""host_end_to_last_kernel_tail_ns"": 3661594, ""host_end_to_last_kernel_tail_ms"": 3.661594, ""host_end_to_last_kernel_tail_ns_signed"": 3661594, ""host_end_to_last_kernel_tail_ms_signed"": 3.661594, ""gpu_makespan_ns"": 722593, ""gpu_makespan_ms"": 0.722593, ""gpu_kernel_time_sum_ns"": 721537, ""gpu_kernel_time_sum_ms"": 0.721537, ""gpu_kernel_count"": 2, ""first_kernel_name"": ""per_token_group_quant_8bit_kernel"", ""last_kernel_name"": ""sm90_fp8_gemm_1d2d_impl""}]","[{""canonical_name"": ""fused_qkv_a_proj_with_mqa"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 90816, ""gpu_time_ms"": 0.090816}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 42080, ""gpu_time_ms"": 0.04208}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""q_a_layernorm"", ""top_gpu_kernels"": [{""short_name"": ""RMSNormKernel"", ""gpu_time_ns"": 9888, ""gpu_time_ms"": 0.009888}], ""gpu_kernel_count"": 1}, {""canonical_name"": ""q_b_proj"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 251648, ""gpu_time_ms"": 0.251648}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 8544, ""gpu_time_ms"": 0.008544}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""kv_a_layernorm"", ""top_gpu_kernels"": [{""short_name"": ""RMSNormKernel"", ""gpu_time_ns"": 8768, ""gpu_time_ms"": 0.008768}], ""gpu_kernel_count"": 1}, {""canonical_name"": ""rotary_emb"", ""top_gpu_kernels"": [{""short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""gpu_time_ns"": 58240, ""gpu_time_ms"": 0.05824}], ""gpu_kernel_count"": 1}, {""canonical_name"": ""kv_b_proj"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 146496, ""gpu_time_ms"": 0.146496}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 3808, ""gpu_time_ms"": 0.003808}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""attn_mha"", ""top_gpu_kernels"": [{""short_name"": ""device_kernel"", ""gpu_time_ns"": 1223232, ""gpu_time_ms"": 1.223232}, {""short_name"": ""prepare_varlen_num_blocks_kernel"", ""gpu_time_ns"": 3008, ""gpu_time_ms"": 0.003008}], ""gpu_kernel_count"": 2}, {""canonical_name"": ""o_proj"", ""top_gpu_kernels"": [{""short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""gpu_time_ns"": 633185, ""gpu_time_ms"": 0.633185}, {""short_name"": ""per_token_group_quant_8bit_kernel"", ""gpu_time_ns"": 88352, ""gpu_time_ms"": 0.088352}], ""gpu_kernel_count"": 2}]"
