model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,21,3.809,1,1,1,7,7,3,158.366,4.958,5230.4,3.809,0.119,3900.211,121.882,201.684,11.366,1.38,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.478,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,56,8.495,1,1,1,28,28,2,158.366,5.928,6222.71,8.495,0.354,8699.167,362.465,168.682,11.366,4.617,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.579,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,96,10.229,1,1,1,48,48,2,158.366,6.871,7187.399,10.229,0.426,10474.906,436.454,145.535,11.366,6.829,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,30.486,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,68,7.826,1,1,1,68,68,1,158.366,7.814,8152.088,7.826,0.489,8014.275,500.892,127.974,11.366,8.507,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,34.392,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,55,6.201,1,1,1,11,11,5,232.4,7.974,8389.802,6.201,0.258,6349.619,264.567,125.404,7.745,1.348,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,41.834,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,92,9.249,1,1,1,92,92,1,158.366,8.946,9310.124,9.249,0.578,9470.73,591.921,111.787,11.366,10.053,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.079,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,66,6.671,1,1,1,22,22,3,232.4,8.897,9334.031,6.671,0.417,6831.022,426.939,112.401,7.745,2.417,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.131,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,112,10.186,1,1,1,112,112,1,158.366,9.888,10273.79,10.186,0.637,10430.71,651.919,101.128,11.366,11.072,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,42.986,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,128,11.824,1,1,2,32,32,4,232.4,9.735,10191.305,11.824,0.493,12107.612,504.484,102.719,7.745,3.213,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,b200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,50.037,sglang,0.5.10,b200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,128,10.229,1,1,1,128,128,1,158.366,10.643,11046.155,10.229,0.639,10474.906,654.682,93.96,11.366,11.757,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,b200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.111,sglang,0.5.10,b200_sxm,0.0
