framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,384,8,0.004870399832725525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,384,16,0.018726399540901183
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,384,8,0.013260799646377563
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,384,4,0.0044064000248909
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,160,8,0.0051807999610900875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,384,4,0.010230399668216705
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,384,2,0.004454400017857551
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,384,2,0.008844800293445587
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,128,0.04254400134086609
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,384,1,0.0052928000688552855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,384,1,0.008470399677753449
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,64,0.022870400547981264
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,32,0.010038399696350097
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,128,0.13276480436325072
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,16,0.007168000191450119
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,32,0.03696640133857727
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,192,128,0.058361601829528806
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,8,0.005446400120854377
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,4,0.0047807998955249785
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,8,0.01491519957780838
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,2,0.004416000097990036
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,2,0.009068799763917923
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,4,0.01088000014424324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,1,0.004371200129389763
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,1,0.008377599716186523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,128,0.057251197099685666
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,64,0.031411200761795044
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,192,4,0.00880960002541542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,32,0.014521600306034088
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,64,0.10225919485092164
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,16,0.00854720026254654
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,128,0.19593919515609742
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,16,0.029516801238059998
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,8,0.018559999763965607
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,32,0.05581120252609253
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,2,0.00565119981765747
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,4,0.013120000064373017
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,1,0.0062015999108552934
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,2,0.010294400155544281
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,768,1,0.008937600255012512
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,128,0.0735967993736267
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,64,0.03958080112934113
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,128,0.25892798900604247
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,64,0.1324128031730652
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,32,0.02168319970369339
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,16,0.010252799838781357
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,32,0.07055040001869202
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,8,0.007142399996519088
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,8,0.02186879962682724
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,4,0.00533440001308918
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,4,0.014703999459743499
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,2,0.004582399874925614
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,2,0.010784000158309937
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1024,1,0.0043136000633239744
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,1,0.009276799857616425
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,128,0.10416640043258667
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,128,0.38461759090423586
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,64,0.07097600102424621
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,16,0.02223999947309494
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,64,0.05587520003318787
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,32,0.030444800853729248
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,64,0.19430079460144042
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,16,0.014521600306034088
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,16,0.05527359843254089
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,8,0.008720000088214875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,8,0.029241600632667543
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,4,0.006441599875688553
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,4,0.01820800006389618
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,8,0.006255999952554703
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,2,0.005296000093221664
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,2,0.012854400277137756
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,768,4,0.005215999856591225
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,1,0.004553600028157234
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,1,0.010355199873447418
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,64,0.07060800194740295
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,128,0.13430720567703247
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,32,0.038380798697471616
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,64,0.2575167894363403
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,32,0.1312608003616333
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,16,0.07071359753608704
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,8,0.009939199686050415
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,4,0.007238399982452392
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,8,0.03703039884567261
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,4,0.022147199511528014
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,2,0.0057599999010562895
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,2,0.014892800152301789
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,1,0.010972800105810166
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,128,0.19541759490966798
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1024,16,0.037222400307655334
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,64,0.10185920000076294
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,320,4,0.009724800288677216
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,64,0.3837152004241943
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,32,0.1947711944580078
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,16,0.030031999945640563
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,16,0.10223040580749512
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,8,0.01438400000333786
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,8,0.05485759973526001
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,4,0.008908800035715102
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,4,0.0298880010843277
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,2,0.006563200056552887
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,2,0.018662400543689728
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,1,0.006003199890255928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1536,32,0.10218240022659301
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,1,0.013078400492668152
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,128,0.25938560962677004
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,64,0.13309439420700073
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,16,0.02117439955472946
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,128,1.0332703590393066
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,32,0.0692255973815918
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2048,128,0.5104415893554688
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,16,0.03798080086708069
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,64,0.5086815834045411
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,8,0.02006399929523468
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,16,0.1314847946166992
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,4,0.009996800124645234
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,8,0.07047680020332336
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,4,0.0368800014257431
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,2048,1,0.005286400020122528
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,1,0.005571199953556061
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,2,0.02200320065021515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,1,0.014927999675273895
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,128,0.38327679634094236
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,64,0.19448959827423096
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,32,0.10060160160064698
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,32,0.3818176031112671
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,32,0.05395519733428955
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,64,0.7735167980194092
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,16,0.053711998462677005
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,128,1.548089599609375
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,8,0.02942720055580139
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,4,0.014316800236701965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,8,0.10152959823608398
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,16,0.1944416046142578
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,1,0.006284800171852112
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,2,0.02957119941711426
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,1,0.018457600474357606
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,128,0.5079616069793701
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,64,0.2690047979354858
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,32,0.1312831997871399
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,64,1.0234432220458984
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,128,2.0930912017822267
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,16,0.06906239986419678
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,32,0.5082687854766845
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,8,0.03804480135440826
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,4,0.019571200013160706
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,16,0.25702080726623533
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,8,0.13178240060806273
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,2,0.010124800354242324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,4,0.07075520157814026
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,2,0.036595198512077334
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,8192,1,0.007283200323581695
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,8192,1,0.02234880030155182
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4096,32,0.25658559799194336
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,2,0.0073472000658512115
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,3072,128,0.772166395187378
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,6144,4,0.05510720014572144
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,6144,2,0.008739200234413148
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,128,0.006291200220584869
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,64,0.005958399921655655
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,64,0.008185599744319916
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,32,0.008326400071382523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,16,0.004569600149989128
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,16,0.00782719999551773
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,8,0.004383999854326248
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,8,0.007875200361013412
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,4,0.004550400003790855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,4,0.007936000078916549
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,2,0.004521600157022476
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,2,0.008060800284147263
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,1,0.004569600149989128
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,1,0.008131200075149536
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,128,0.006003199890255928
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,128,0.00942080020904541
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,64,0.0052767999470233916
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,64,0.00868159979581833
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,32,0.004870399832725525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,128,0.008848000317811966
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,32,0.00830719992518425
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,16,0.00801599994301796
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,8,0.0044319998472929
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,8,0.00809279978275299
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,4,0.004620800167322159
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,4,0.008275199681520462
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,2,0.004527999833226204
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,1,0.008022399991750718
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,128,0.009667199850082398
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,32,0.004825599864125252
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,32,0.008495999872684479
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,16,0.004473600164055824
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,16,0.00825600028038025
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,8,0.0043680001050233844
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,8,0.007993599772453308
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,4,0.004566400125622749
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,16,0.004969599843025208
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,4,0.008284799754619598
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,2,0.005071999877691269
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,2,0.008275199681520462
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,1,0.0051807999610900875
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,1,0.008111999928951263
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,128,0.006089600175619126
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,128,0.010147199779748917
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,64,0.005036799982190132
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,32,0.0050016000866889955
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,64,0.00897279977798462
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,16,0.004476799815893173
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,32,0.004879999905824661
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,16,0.009043200314044953
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,32,0.00854720026254654
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,8,0.0043935999274253845
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,4,0.004982399940490723
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,2,0.005033599957823753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,2,0.008073599636554718
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,1,0.005116799846291542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,1,0.008035200089216233
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,128,0.006188800185918808
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,128,0.011846400052309036
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,64,0.0051231998950243
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,64,0.009836799651384353
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,32,0.006076800078153611
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,32,0.009097599983215332
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2,1,0.0046431999653577805
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,16,0.005046400055289268
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,8,0.005030399933457374
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,64,0.0050592001527547835
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,8,0.008336000144481659
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,4,0.008287999778985977
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,2,0.00490880012512207
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,2,0.00793280005455017
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16,1,0.005033599957823753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,1,0.00817599967122078
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,128,0.006662400066852569
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,128,0.015337599813938141
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,64,0.00535999983549118
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,8,0.008163200318813324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,64,0.011264000087976456
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,32,0.004662400111556053
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,32,0.009510400146245957
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,16,0.004572800174355507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,16,0.008787199854850769
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,8,0.004521600157022476
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,4,0.00456320010125637
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,8,0.008399999886751174
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,2,0.005065599828958512
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,4,0.008560000360012055
