framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,64,128,1,bfloat16,fp8,0,0.02751680016517639
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,64,128,1,fp8,fp8,0,0.027113598585128785
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,16,64,64,128,1,fp8,fp8,0,0.175108802318573
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,1,128,1,fp8,fp8,0,0.013257600367069244
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,2,128,1,bfloat16,bfloat16,0,0.012641599774360657
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,2,128,1,bfloat16,fp8,0,0.01318880021572113
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,2,128,1,fp8,fp8,0,0.01329279989004135
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,4,128,1,bfloat16,bfloat16,0,0.012670400738716125
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,4,128,1,bfloat16,fp8,0,0.013115200400352477
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,16,64,64,128,1,fp8,fp8,0,0.08643040060997009
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,4,128,1,fp8,fp8,0,0.013492800295352936
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,8,128,1,bfloat16,bfloat16,0,0.013016000390052795
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,8,128,1,bfloat16,fp8,0,0.013364799320697784
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,8,128,1,fp8,fp8,0,0.013516800105571746
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,64,128,1,bfloat16,bfloat16,0,0.017476800084114074
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,64,128,1,bfloat16,fp8,0,0.01789119988679886
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,64,128,1,fp8,fp8,0,0.018036800622940063
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,1,128,1,bfloat16,bfloat16,0,0.012595200538635254
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,16,64,4,128,1,bfloat16,bfloat16,0,0.018105599284172057
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,1,128,1,bfloat16,fp8,0,0.013040000200271606
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,1,128,1,fp8,fp8,0,0.013512000441551208
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,2,128,1,bfloat16,bfloat16,0,0.012627199292182922
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,2,128,1,fp8,fp8,0,0.013075199723243714
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,4,128,1,bfloat16,bfloat16,0,0.012830400466918945
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,4,128,1,bfloat16,fp8,0,0.0134320005774498
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,4,128,1,fp8,fp8,0,0.013099199533462525
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,8,128,1,bfloat16,bfloat16,0,0.01273919939994812
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,8,128,1,bfloat16,fp8,0,0.013247999548912048
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,8,128,1,fp8,fp8,0,0.013079999387264252
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,64,128,1,bfloat16,bfloat16,0,0.013708800077438354
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,64,128,1,bfloat16,fp8,0,0.013675199449062347
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,64,128,1,fp8,fp8,0,0.01366720050573349
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,1,128,1,bfloat16,bfloat16,0,0.012201599776744843
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,1,128,1,bfloat16,fp8,0,0.012812800705432892
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,1,128,1,fp8,fp8,0,0.01284639984369278
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,2,128,1,bfloat16,bfloat16,0,0.012428800016641617
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,2,128,1,bfloat16,fp8,0,0.012835200130939483
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,2,128,1,fp8,fp8,0,0.012830400466918945
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,4,128,1,bfloat16,bfloat16,0,0.012363199889659882
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,4,128,1,bfloat16,fp8,0,0.012835200130939483
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,4,128,1,fp8,fp8,0,0.012880000472068786
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,8,128,1,bfloat16,bfloat16,0,0.012508800625801087
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,8,128,1,bfloat16,fp8,0,0.012718400359153748
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,16,64,8,128,1,fp8,fp8,0,0.012884800136089326
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,64,128,1,bfloat16,bfloat16,0,0.013299199938774108
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,64,128,1,bfloat16,fp8,0,0.013468800485134125
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,64,128,1,fp8,fp8,0,0.013369600474834441
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,1,128,1,bfloat16,bfloat16,0,0.012081599980592727
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,1,128,1,bfloat16,fp8,0,0.01255200058221817
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,1,128,1,fp8,fp8,0,0.012833599746227265
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,2,128,1,bfloat16,bfloat16,0,0.012019199877977371
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,2,128,1,bfloat16,fp8,0,0.012777599692344665
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,2,128,1,fp8,fp8,0,0.012683199346065521
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,4,128,1,bfloat16,bfloat16,0,0.01199520006775856
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,4,128,1,bfloat16,fp8,0,0.012667199969291687
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,4,128,1,fp8,fp8,0,0.012670400738716125
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,8,128,1,bfloat16,bfloat16,0,0.012196800112724305
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,8,128,1,bfloat16,fp8,0,0.012798400223255157
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,16,64,8,128,1,fp8,fp8,0,0.012806400656700134
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,16,64,4,128,1,fp8,fp8,0,0.013822400569915771
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,1,128,1,bfloat16,bfloat16,0,0.021236799657344818
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,1,128,1,bfloat16,fp8,0,0.022675199806690215
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,1,128,1,fp8,fp8,0,0.022614400088787078
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,2,128,1,bfloat16,bfloat16,0,0.028438401222229005
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,2,128,1,bfloat16,fp8,0,0.03120959997177124
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,2,128,1,fp8,fp8,0,0.031281599402427675
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,4,128,1,bfloat16,bfloat16,0,0.043219199776649474
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,4,128,1,bfloat16,fp8,0,0.048790401220321654
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,4,128,1,fp8,fp8,0,0.04889439940452576
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,1,128,1,bfloat16,bfloat16,0,0.012649600207805634
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,8,128,1,bfloat16,fp8,0,0.08407520055770874
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,16,64,1,128,1,bfloat16,fp8,0,0.01311040073633194
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,8,128,1,fp8,fp8,0,0.08436480164527893
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,1,128,1,bfloat16,bfloat16,0,0.015292799472808838
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,0,0.23957600593566894
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,1,128,1,bfloat16,fp8,0,0.015593600273132325
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,0,0.29534239768981935
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,2,128,1,bfloat16,bfloat16,0,0.01833920031785965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,64,128,1,fp8,fp8,0,0.29576959609985354
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,1,128,1,fp8,fp8,0,0.01557600051164627
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,2,128,1,fp8,fp8,0,0.01993599981069565
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,4,128,1,bfloat16,bfloat16,0,0.02588160037994385
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,4,128,1,bfloat16,fp8,0,0.029080000519752503
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,4,128,1,fp8,fp8,0,0.028937599062919615
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,8,128,1,bfloat16,bfloat16,0,0.04031200110912323
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,8,128,1,bfloat16,fp8,0,0.04674080014228821
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,8,128,1,fp8,fp8,0,0.046563199162483214
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,64,128,1,bfloat16,bfloat16,0,0.1270784020423889
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,64,128,1,bfloat16,fp8,0,0.15538400411605835
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,1,128,1,bfloat16,bfloat16,0,0.013350400328636169
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,64,128,1,fp8,fp8,0,0.15462559461593628
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,1,128,1,bfloat16,fp8,0,0.014235199987888336
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,1,128,1,fp8,fp8,0,0.014150400459766389
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,2,128,1,bfloat16,bfloat16,0,0.013686400651931763
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,2,128,1,bfloat16,fp8,0,0.014387199282646179
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,2,128,1,fp8,fp8,0,0.014440000057220459
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,16,64,2,128,1,bfloat16,fp8,0,0.01308320015668869
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,4,128,1,bfloat16,bfloat16,0,0.01753759980201721
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,4,128,1,bfloat16,fp8,0,0.01886560022830963
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,4,128,1,fp8,fp8,0,0.018795199692249298
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,8,128,1,bfloat16,bfloat16,0,0.02481919974088669
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,8,128,1,bfloat16,fp8,0,0.02775520086288452
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,64,1,64,8,128,1,fp8,fp8,0,0.027687999606132507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,64,128,1,bfloat16,bfloat16,0,0.06994720101356507
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,1,128,1,bfloat16,bfloat16,0,0.012624000012874604
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,64,128,1,bfloat16,fp8,0,0.0816976010799408
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,64,128,1,fp8,fp8,0,0.08224959969520569
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,1,128,1,fp8,fp8,0,0.013575999438762665
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,2,128,1,bfloat16,bfloat16,0,0.012740799784660339
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,2,128,1,bfloat16,fp8,0,0.013657599687576294
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,2,128,1,fp8,fp8,0,0.013574400544166565
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,4,128,1,bfloat16,bfloat16,0,0.012809599936008453
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,4,128,1,bfloat16,fp8,0,0.01366720050573349
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,4,128,1,fp8,fp8,0,0.013604800403118133
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,8,128,1,bfloat16,bfloat16,0,0.016649599373340606
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,8,128,1,bfloat16,fp8,0,0.018030400574207305
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,8,128,1,fp8,fp8,0,0.017918400466442108
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,64,128,1,bfloat16,bfloat16,0,0.039585599303245546
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,64,128,1,bfloat16,fp8,0,0.045193600654602054
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,64,128,1,fp8,fp8,0,0.045351999998092654
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,1,128,1,bfloat16,bfloat16,0,0.011903999745845795
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,1,128,1,bfloat16,fp8,0,0.012747199833393097
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,1,128,1,fp8,fp8,0,0.012848000228404998
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,2,128,1,bfloat16,bfloat16,0,0.011972799897193909
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,2,128,1,bfloat16,fp8,0,0.012756800651550293
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,2,128,1,fp8,fp8,0,0.012868799269199371
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,4,128,1,bfloat16,bfloat16,0,0.01204800009727478
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,4,128,1,bfloat16,fp8,0,0.012999999523162841
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,4,128,1,fp8,fp8,0,0.012782399356365205
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,8,128,1,bfloat16,bfloat16,0,0.012097600102424621
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,8,128,1,bfloat16,fp8,0,0.012947200238704682
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,16,1,64,8,128,1,fp8,fp8,0,0.012942400574684144
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,64,128,1,bfloat16,bfloat16,0,0.024691200256347655
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,64,128,1,bfloat16,fp8,0,0.026897600293159483
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,64,128,1,fp8,fp8,0,0.026638400554656983
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,1,128,1,bfloat16,bfloat16,0,0.01175680011510849
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,1,128,1,bfloat16,fp8,0,0.012428800016641617
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,2,128,1,bfloat16,bfloat16,0,0.012043199688196182
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,2,128,1,bfloat16,fp8,0,0.012481600046157837
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,2,128,1,fp8,fp8,0,0.01279519945383072
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,4,128,1,bfloat16,bfloat16,0,0.011761599779129028
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,4,128,1,bfloat16,fp8,0,0.012886400520801543
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,4,128,1,fp8,fp8,0,0.012617599964141846
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,8,128,1,bfloat16,bfloat16,0,0.012241599708795547
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,8,128,1,bfloat16,fp8,0,0.012694400548934937
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,8,128,1,fp8,fp8,0,0.012848000228404998
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,64,128,1,bfloat16,bfloat16,0,0.017020800709724428
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,64,128,1,bfloat16,fp8,0,0.01777759939432144
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,64,128,1,fp8,fp8,0,0.017529599368572235
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,256,1,64,8,128,1,bfloat16,bfloat16,0,0.0714464008808136
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,1,128,1,bfloat16,fp8,0,0.012214399874210358
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,2,128,1,bfloat16,bfloat16,0,0.011548800021409988
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,1,128,1,fp8,fp8,0,0.012587200105190276
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,2,128,1,bfloat16,fp8,0,0.012176000326871873
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,2,128,1,fp8,fp8,0,0.012521600723266602
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,4,128,1,bfloat16,bfloat16,0,0.01167839989066124
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,4,128,1,bfloat16,fp8,0,0.012593600153923034
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,4,128,1,fp8,fp8,0,0.012355200201272964
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,8,128,1,bfloat16,bfloat16,0,0.011974400281906128
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,8,128,1,bfloat16,fp8,0,0.012479999661445617
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,128,1,64,2,128,1,bfloat16,fp8,0,0.019840000569820403
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,64,128,1,bfloat16,bfloat16,0,0.013116799294948578
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,64,128,1,bfloat16,fp8,0,0.013492800295352936
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,64,128,1,fp8,fp8,0,0.013235199451446533
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,1,128,1,bfloat16,bfloat16,0,0.011631999909877778
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,1,128,1,bfloat16,fp8,0,0.012240000069141388
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,1,128,1,fp8,fp8,0,0.01239520013332367
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,2,128,1,bfloat16,bfloat16,0,0.011436799913644791
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,2,128,1,bfloat16,fp8,0,0.012361600250005721
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,2,128,1,fp8,fp8,0,0.01215519979596138
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,4,128,1,bfloat16,bfloat16,0,0.011643200367689132
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,4,128,1,bfloat16,fp8,0,0.012291199713945388
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,4,128,1,fp8,fp8,0,0.012303999811410903
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,8,128,1,bfloat16,bfloat16,0,0.011608000099658965
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,8,128,1,bfloat16,fp8,0,0.012452799826860428
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,2,1,64,8,128,1,fp8,fp8,0,0.012444800138473511
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,64,128,1,bfloat16,bfloat16,0,0.013251200318336487
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,64,128,1,bfloat16,fp8,0,0.013155199587345123
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,64,128,1,fp8,fp8,0,0.013313600420951843
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,1,128,1,bfloat16,bfloat16,0,0.011444800347089768
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,1,128,1,bfloat16,fp8,0,0.012272000312805176
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,1,128,1,fp8,fp8,0,0.012145599722862244
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,32,1,64,1,128,1,bfloat16,fp8,0,0.013478399813175201
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,2,128,1,bfloat16,fp8,0,0.012142399698495865
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,2,128,1,fp8,fp8,0,0.012220799922943115
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,4,128,1,bfloat16,bfloat16,0,0.011432000249624253
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,4,128,1,bfloat16,fp8,0,0.012243200093507767
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,4,128,1,fp8,fp8,0,0.012135999649763108
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,8,128,1,bfloat16,bfloat16,0,0.011457599699497223
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,8,128,1,bfloat16,fp8,0,0.012198399752378464
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,1,1,64,8,128,1,fp8,fp8,0,0.012324800342321396
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,8,1,64,1,128,1,fp8,fp8,0,0.012577599287033081
SGLang,0.5.9,NVIDIA H100 80GB HBM3,context_attention,flash_attention,4,1,64,1,128,1,bfloat16,bfloat16,0,0.011686400324106217
