source_name,estimate,case_count,mape_vs_kernel_sum_pct,mean_error_vs_kernel_sum_pct,median_abs_error_vs_kernel_sum_pct,max_abs_error_vs_kernel_sum_pct
mla_aic_compare_kernel_envelope_refresh,old_fresh_only,26,43.9134341364965,-38.05976701525095,35.1898854354626,94.8677664572716
mla_aic_compare_kernel_envelope_refresh,direct_total_tokens,26,5.756179453379311,4.730971551606274,5.641247073801456,21.535818279203184
mla_aic_compare_kernel_envelope_refresh,sglang_chunk_policy,26,5.756179453379311,4.730971551606274,5.641247073801456,21.535818279203184
mla_aic_compare_large_prefix,old_fresh_only,8,92.11586477051665,-92.11586477051665,91.9966773549248,94.8677664572716
mla_aic_compare_large_prefix,direct_total_tokens,8,2.2825916219468776,0.7746795526072898,2.4269273529720845,3.95881671839408
mla_aic_compare_large_prefix,sglang_chunk_policy,8,2.2825916219468776,0.7746795526072898,2.4269273529720845,3.95881671839408
