framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,53240,5120,3456,1.7343511581420898
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,5899,13824,5120,0.8050008879767524
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,106480,5120,6912,7.578358968098958
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,23595,5120,6912,1.5804177390204535
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,19110,1280,5120,0.4691128730773926
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,5899,3456,5120,0.2146728833516439
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,7898,13824,5120,0.9569760428534614
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,8910,1280,5120,0.17488177617390951
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,43120,5120,3456,1.510009765625
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,7898,5120,1728,0.1327706707848443
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,35640,1728,5120,0.8364008797539605
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,35640,640,5120,0.48494757546318906
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,11798,1728,5120,0.28089955117967397
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,47190,5120,5120,3.2976498074001737
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,8910,6912,5120,0.576949331495497
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,11798,5120,5120,0.6182159847683376
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,5899,5120,2560,0.20107111665937635
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,10780,640,5120,0.2288284566667345
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,7898,5120,1728,0.18107822206285265
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,8910,5120,13824,1.6558959749009874
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,9555,13824,5120,1.8017972310384114
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,31590,3456,5120,1.2782248391045463
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,15795,5120,1728,0.3603919876946344
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,11798,5120,3456,0.40335644616021055
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,10780,640,5120,0.15827377637227377
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,35640,5120,3456,1.7720151477389867
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,3949,5120,5120,0.2950790988074409
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,53240,13824,5120,6.751960754394531
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,21560,5120,1728,0.3580782148573134
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,71280,6912,5120,4.701992882622613
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,1,5120,2560,0.01199288914601008
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,23595,6912,5120,1.5491306516859267
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,26620,5120,5120,1.8986665937635634
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,1,30720,5120,0.05833066834343804
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,17820,5120,3456,0.5653502146402994
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,8910,2560,5120,0.2931368880801731
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,3949,2560,5120,0.1564240058263143
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,17820,1280,5120,0.4459377924601237
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,2389,5120,1280,0.04132444328731961
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,43120,3456,5120,1.7317920260959203
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,257,2560,5120,0.017451556192504037
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,106480,5120,1728,2.719327078925239
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,17820,5120,13824,2.5219910939534507
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,17820,13824,5120,2.2134426964653864
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,19110,3456,5120,0.7882453070746528
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,5390,3456,5120,0.24638843536376953
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,8910,5120,3456,0.3021671242184109
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,8910,5120,2560,0.2435448964436849
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,71280,1280,5120,1.7302897771199544
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,35640,2560,5120,1.186706648932563
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,31590,5120,3456,1.0027120378282335
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,5899,5120,13824,0.8425297737121582
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,19110,5120,5120,1.3663493262396917
