model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,6,0.676,1,1,1,2,2,3,329.281,7.978,8490.775,0.676,0.021,692.429,21.638,125.341,5.466,0.245,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.501,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,36,3.616,1,1,1,12,12,3,329.281,8.955,9490.246,3.616,0.113,3702.374,115.699,111.671,5.466,1.31,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.454,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,44,3.984,1,1,1,22,22,2,329.281,9.932,10489.717,3.984,0.166,4079.206,169.967,100.689,5.466,2.165,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.408,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,64,4.919,1,1,1,32,32,2,329.281,10.908,11488.165,4.919,0.205,5037.466,209.894,91.673,5.466,2.868,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.361,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,80,4.919,1,1,1,40,40,2,329.281,11.69,12288.151,4.919,0.205,5037.466,209.894,85.546,5.466,3.345,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.923,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,52,3.636,1,1,1,52,52,1,329.281,12.862,13487.107,3.636,0.227,3723.1,232.694,77.75,5.466,3.952,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.267,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,60,3.955,1,1,1,60,60,1,329.281,13.643,14286.07,3.955,0.247,4050.002,253.125,73.298,5.466,4.299,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.829,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,72,4.371,1,1,1,72,72,1,329.281,14.815,15485.026,4.371,0.273,4475.822,279.739,67.499,5.466,4.751,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,35.173,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,7,0.419,1,1,1,1,1,7,504.409,14.958,15806.443,0.419,0.013,428.646,13.395,66.854,3.569,0.065,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.928,sglang,0.5.10,h100_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,84,4.725,1,1,1,84,84,1,329.281,15.987,16683.982,4.725,0.295,4838.523,302.408,62.551,5.466,5.136,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.517,sglang,0.5.10,h100_sxm,0.0
