model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,24,3.108,1,1,1,8,8,3,308.03,6.947,7414.811,3.108,0.097,3182.346,99.448,143.948,5.844,1.126,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.673,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,40,4.528,1,1,1,20,20,2,308.03,7.944,8434.742,4.528,0.189,4636.918,193.205,125.878,5.844,2.461,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.017,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,64,5.26,1,1,1,32,32,2,308.03,8.968,9482.294,5.26,0.219,5385.83,224.41,111.503,5.844,3.488,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.361,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,44,3.96,1,1,1,44,44,1,308.03,9.993,10530.869,3.96,0.247,4054.712,253.42,100.075,5.844,4.304,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.704,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,52,4.381,1,1,1,52,52,1,308.03,10.675,11228.555,4.381,0.274,4486.185,280.387,93.674,5.844,4.762,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.267,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,28,2.299,1,1,1,4,4,7,459.742,10.939,11650.339,2.299,0.072,2354.258,73.571,91.414,3.915,0.357,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.1,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,64,4.919,1,1,1,64,64,1,308.03,11.699,12276.107,4.919,0.307,5037.302,314.831,85.474,5.844,5.347,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.611,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,33,2.481,1,1,1,11,11,3,459.742,11.967,12701.983,2.481,0.155,2540.79,158.799,83.563,3.915,0.899,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,41.834,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,76,5.26,1,1,1,76,76,1,308.03,12.724,13324.682,5.26,0.329,5385.83,336.614,78.594,5.844,5.839,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,35.954,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,48,3.395,1,1,1,16,16,3,459.742,12.72,13472.302,3.395,0.212,3476.275,217.267,78.613,3.915,1.23,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.787,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,88,5.26,1,1,1,88,88,1,308.03,13.748,14372.234,5.26,0.329,5385.83,336.614,72.739,5.844,6.257,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.298,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,96,6.201,1,1,2,24,24,4,459.742,13.926,14706.04,6.201,0.258,6349.619,264.567,71.808,3.915,1.685,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.912,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,100,5.26,1,1,1,100,100,1,308.03,14.772,15419.786,5.26,0.329,5385.83,336.614,67.696,5.844,6.617,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,40.642,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,120,7.047,1,1,2,30,30,4,459.742,14.83,15630.832,7.047,0.294,7216.128,300.672,67.431,3.915,1.977,24,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,49.256,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,112,5.26,1,1,1,112,112,1,308.03,15.796,16467.338,5.26,0.329,5385.83,336.614,63.307,5.844,6.931,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,42.986,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,180,10.29,1,1,3,36,36,5,459.742,15.734,16555.624,10.29,0.322,10537.165,329.286,63.556,3.915,2.237,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,51.6,sglang,0.5.10,h200_sxm,0.0
meta-llama/Meta-Llama-3.1-70B,4096,1024,0,220,10.57,1,1,3,44,44,5,459.742,16.94,17789.362,10.57,0.33,10824.192,338.256,59.033,3.915,2.539,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,54.725,sglang,0.5.10,h200_sxm,0.0
