framework,version,device,op_name,kernel_source,model,task,attn_kind,backend,batch_size,q_seq_len,kv_seq_len,num_heads,head_dim,tp_size,sp_size,sp_algorithm,latency
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,self_attn,sdpa,1,5390,5390,40,128,1,8,ring,1.7639007568359375
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,5390,512,40,128,1,8,ring,0.19204479455947876
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,5390,257,40,128,1,8,ring,0.12961599826812745
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,self_attn,flash_attn,1,5390,5390,40,128,1,8,ring,0.8655167579650879
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,5390,512,40,128,1,8,ring,0.1318400025367737
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,5390,257,40,128,1,8,ring,0.10399039983749389
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,43120,512,10,128,2,2,ulysses,0.35173759460449217
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,43120,257,10,128,2,2,ulysses,0.2381279945373535
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,43120,512,10,128,2,2,ulysses,0.2395103931427002
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,43120,257,10,128,2,2,ulysses,0.18822720050811767
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,21560,512,20,128,2,2,ring,0.3523648023605347
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,21560,257,20,128,2,2,ring,0.23970239162445067
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,21560,512,20,128,2,2,ring,0.2406399965286255
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,21560,257,20,128,2,2,ring,0.18852800130844116
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,43120,512,5,128,2,4,ulysses,0.18404480218887329
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,43120,257,5,128,2,4,ulysses,0.12564799785614014
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,43120,512,5,128,2,4,ulysses,0.12655680179595946
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,43120,257,5,128,2,4,ulysses,0.10189759731292725
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,10780,512,20,128,2,4,ring,0.18402880430221558
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,10780,257,20,128,2,4,ring,0.12624319791793823
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,10780,512,20,128,2,4,ring,0.12703360319137574
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,10780,257,20,128,2,4,ring,0.10094399452209472
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,self_attn,sdpa,1,5390,5390,20,128,2,8,ring,0.9048064231872559
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,5390,512,20,128,2,8,ring,0.10434559583663941
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,5390,257,20,128,2,8,ring,0.07285760045051574
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,self_attn,flash_attn,1,5390,5390,20,128,2,8,ring,0.44071040153503416
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,5390,512,20,128,2,8,ring,0.073471999168396
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,5390,257,20,128,2,8,ring,0.05958399772644043
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,43120,512,10,128,4,1,none,0.35207359790802
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,43120,257,10,128,4,1,none,0.23935680389404296
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,43120,512,10,128,4,1,none,0.23993279933929443
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,43120,257,10,128,4,1,none,0.1884160041809082
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,43120,512,5,128,4,2,ulysses,0.18337600231170653
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,43120,257,5,128,4,2,ulysses,0.1263967990875244
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,43120,512,5,128,4,2,ulysses,0.12668479681015016
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,43120,257,5,128,4,2,ulysses,0.102019202709198
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,21560,512,10,128,4,2,ring,0.18430720567703246
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,21560,257,10,128,4,2,ring,0.12657599449157714
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,21560,512,10,128,4,2,ring,0.12715519666671754
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,21560,257,10,128,4,2,ring,0.1026144027709961
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,self_attn,sdpa,1,10780,10780,10,128,4,4,ring,1.7734464645385741
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,10780,512,10,128,4,4,ring,0.10468800067901611
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,10780,257,10,128,4,4,ring,0.07282879948616028
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,self_attn,flash_attn,1,10780,10780,10,128,4,4,ring,0.8467167854309082
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,10780,512,10,128,4,4,ring,0.07333120107650756
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,10780,257,10,128,4,4,ring,0.059945601224899295
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,self_attn,sdpa,1,5390,5390,10,128,4,8,ring,0.5168735980987549
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,5390,512,10,128,4,8,ring,0.05824319720268249
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,5390,257,10,128,4,8,ring,0.04021120071411133
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,self_attn,flash_attn,1,5390,5390,10,128,4,8,ring,0.25460479259490965
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,5390,512,10,128,4,8,ring,0.04510399997234345
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,5390,257,10,128,4,8,ring,0.03766399919986725
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,43120,512,5,128,8,1,none,0.1835584044456482
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,43120,257,5,128,8,1,none,0.1259775996208191
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,43120,512,5,128,8,1,none,0.1270784020423889
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,43120,257,5,128,8,1,none,0.1015936017036438
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,21560,512,5,128,8,2,ring,0.10296000242233276
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,21560,257,5,128,8,2,ring,0.07158399820327759
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,21560,512,5,128,8,2,ring,0.07327359914779663
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,21560,257,5,128,8,2,ring,0.059462398290634155
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,self_attn,sdpa,1,10780,10780,5,128,8,4,ring,1.0104640007019043
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,10780,512,5,128,8,4,ring,0.05854719877243042
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,10780,257,5,128,8,4,ring,0.04047040045261383
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,self_attn,flash_attn,1,10780,10780,5,128,8,4,ring,0.48413758277893065
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,10780,512,5,128,8,4,ring,0.04501760005950928
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,10780,257,5,128,8,4,ring,0.037536001205444335
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,self_attn,sdpa,1,5390,5390,5,128,8,8,ring,0.2583168029785156
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_text,sdpa,1,5390,512,5,128,8,8,ring,0.030681601166725157
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-TI2V-5B,ti2v,cross_attn_image,sdpa,1,5390,257,5,128,8,8,ring,0.021699200570583343
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,self_attn,flash_attn,1,5390,5390,5,128,8,8,ring,0.13029760122299194
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_text,flash_attn,1,5390,512,5,128,8,8,ring,0.027587199211120607
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-TI2V-5B,ti2v,cross_attn_image,flash_attn,1,5390,257,5,128,8,8,ring,0.02449920028448105
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,106480,512,5,128,1,8,ulysses,0.42922239303588866
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,106480,512,5,128,1,8,ulysses,0.29133760929107666
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,13310,512,40,128,1,8,ring,0.4301504135131836
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,13310,512,40,128,1,8,ring,0.2925695896148682
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,106480,512,5,128,2,4,ulysses,0.42972478866577146
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,106480,512,5,128,2,4,ulysses,0.2907360076904297
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,26620,512,20,128,2,4,ring,0.4307680130004883
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,26620,512,20,128,2,4,ring,0.291756796836853
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,13310,512,20,128,2,8,ring,0.22227199077606202
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,13310,512,20,128,2,8,ring,0.1530143976211548
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,106480,512,5,128,4,2,ulysses,0.430790376663208
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,106480,512,5,128,4,2,ulysses,0.29170880317687986
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,53240,512,10,128,4,2,ring,0.43085441589355467
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,53240,512,10,128,4,2,ring,0.29202880859375
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,26620,512,10,128,4,4,ring,0.2227008104324341
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,26620,512,10,128,4,4,ring,0.15334080457687377
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,13310,13310,10,128,4,8,ring,2.457859230041504
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,13310,512,10,128,4,8,ring,0.12086399793624877
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,13310,13310,10,128,4,8,ring,1.1931424140930176
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,13310,512,10,128,4,8,ring,0.08497599959373474
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,106480,512,5,128,8,1,none,0.44031357765197754
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,106480,512,5,128,8,1,none,0.2979775905609131
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,53240,512,5,128,8,2,ring,0.22678079605102539
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,53240,512,5,128,8,2,ring,0.15637120008468627
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,26620,512,5,128,8,4,ring,0.12008960247039795
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,26620,512,5,128,8,4,ring,0.08482239842414856
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,13310,13310,5,128,8,8,ring,1.2432031631469727
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,13310,512,5,128,8,8,ring,0.060057598352432254
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,13310,13310,5,128,8,8,ring,0.5981728076934815
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,13310,512,5,128,8,8,ring,0.046384000778198244
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,10,128,1,4,ulysses,0.38246080875396726
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,10,128,1,4,ulysses,0.26125121116638184
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,11798,512,40,128,1,4,ring,0.39277760982513427
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,11798,512,40,128,1,4,ring,0.2650719881057739
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,5,128,1,8,ulysses,0.19814720153808593
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,5,128,1,8,ulysses,0.13696960210800171
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5899,5899,40,128,1,8,ring,2.0867488861083983
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5899,512,40,128,1,8,ring,0.20999679565429688
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5899,5899,40,128,1,8,ring,1.0155679702758789
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,5899,512,40,128,1,8,ring,0.14355520009994507
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,10,128,2,2,ulysses,0.3817312002182007
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,10,128,2,2,ulysses,0.26008000373840334
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,23595,512,20,128,2,2,ring,0.3893791913986206
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,23595,512,20,128,2,2,ring,0.26203839778900145
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,5,128,2,4,ulysses,0.19791040420532227
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,5,128,2,4,ulysses,0.13653440475463868
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,11798,512,20,128,2,4,ring,0.20849599838256835
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,11798,512,20,128,2,4,ring,0.14251519441604615
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5899,5899,20,128,2,8,ring,1.1192607879638672
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,5899,512,20,128,2,8,ring,0.11684800386428833
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,5899,5899,20,128,2,8,ring,0.5429759979248047
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,5899,512,20,128,2,8,ring,0.08127359747886657
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,10,128,4,1,none,0.3822783946990967
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,10,128,4,1,none,0.260313606262207
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,47190,512,5,128,4,2,ulysses,0.19793280363082885
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,47190,512,5,128,4,2,ulysses,0.13641279935836792
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,23595,512,10,128,4,2,ring,0.20752320289611817
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,23595,512,10,128,4,2,ring,0.14141440391540527
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,11798,11798,10,128,4,4,ring,2.2023616790771485
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,cross_attn_text,sdpa,1,11798,512,10,128,4,4,ring,0.1159551978111267
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,self_attn,flash_attn,1,11798,11798,10,128,4,4,ring,1.051574420928955
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,flash_attn,Wan2.2-T2V-A14B,t2v,cross_attn_text,flash_attn,1,11798,512,10,128,4,4,ring,0.08081279993057251
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sdpa,Wan2.2-T2V-A14B,t2v,self_attn,sdpa,1,5899,5899,10,128,4,8,ring,0.5653503894805908
